,Company,Investment_Date,Investment_Value,selling_value,number_of_stocks,stock_buying_value,stock_selling_value,percentage_change,net_profit
284,GLPG,2012-12-21,90.56714421151547,,,,,,
285,QTRH,2012-12-25,92.17568961393697,,,,,,
286,CHRW,2012-12-26,169.24544763632744,244.49228154938567,2.6636047402852467,63.5400009155273,91.7900009155273,0.4446018192155319,75.24683391305823
287,NFJ,2012-12-27,61.755284313418784,51.785996557220784,3.8791007548660215,15.9200000762939,13.3500003814697,-0.16143214086104973,-9.969287756198
288,PCG,2012-12-28,5.781957986952443,6.015674617724556,0.14516589809554964,39.8300018310547,41.439998626709,0.04042171030981507,0.23371663077211302
289,NBL,2012-12-29,7.970628673705256,,,,,,
290,ATSG,2012-12-29,64.13316379492926,,,,,,
291,CARO,2013-01-02,423.97055974192875,,,,,,
292,SAVE,2013-01-03,330.7130650366579,755.4163418204724,18.393385620494,17.9799995422363,41.0699996948242,1.2842047130394993,424.70327678381454
293,SO,2013-01-08,6.256587314960615,6.376406305322896,0.1443605743639349,43.3400001525879,44.1699981689453,0.019150854024808768,0.1198189903622815
294,TNAV,2013-01-09,131.09584243626267,87.1779182192465,16.448663223002455,7.96999979019165,5.30000019073486,-0.3350062320883181,-43.91792421701618
295,FTAG,2013-01-10,69.39063980786447,25.114479726414995,0.880591841630856,78.8000030517578,28.5200004577637,-0.6380710741974076,-44.276160081449476
296,TSS,2013-01-12,100.59430996215859,,,,,,
297,CTL,2013-01-13,2.7209290274908366,,,,,,
298,CBH,2013-01-16,265.89193246614815,680.8331659588264,74.89913691200496,3.54999995231628,9.09000015258789,1.5605634576577692,414.94123349267824
299,CCJ,2013-01-17,33.14121668471139,14.261524399221528,1.5654802345429757,21.1700000762939,9.10999965667725,-0.5696740848443076,-18.87969228548986
300,SCD,2013-01-20,74.08274734032332,,,,,,
301,KFRC,2013-01-25,38.76921323138296,69.78458592924392,2.7692295165273544,14.0,25.2000007629395,0.8000000544956786,31.015372697860954
302,PVBC,2013-01-26,6.358814257279357,,,,,,
303,FBIZ,2013-01-28,172.08264279753226,350.90502055746526,14.651566153620323,11.7449998855591,23.9500007629395,1.0391656872118737,178.822377759933
304,ALCO,2013-01-30,5.0608412583027675,3.0181921839665127,0.1130409025364473,44.7700004577637,26.7000007629395,-0.4036184835841481,-2.042649074336255
305,KFS,2013-01-31,141.31590970472143,195.29788729665535,34.383431901225826,4.1100001335144,5.67999982833862,0.38199504715873017,53.98197759193391
306,ETJ,2013-01-31,7.294388223490587,6.235960533304268,0.6741578954923533,10.8199996948242,9.25,-0.14510163947372534,-1.0584276901863188
307,PEBO,2013-02-01,298.09921754918554,534.6443188393821,15.090158459899264,19.754545211792,35.4300003051758,0.7935113122233114,236.54510129019656
308,GSBC,2013-02-02,16.939578982572932,,,,,,
309,BLW,2013-02-02,155.27412718263793,,,,,,
310,ERJ,2013-02-02,52.113801403624066,,,,,,
311,SNCR,2013-02-03,90.75082721026742,,,,,,
312,MMYT,2013-02-03,152.9971166799266,,,,,,
313,POR,2013-02-04,12.813983768498671,18.41370903861207,0.4447755642497203,28.8099994659424,41.4000015258789,0.43700112090663895,5.599725270113398
314,AL,2013-02-05,6.5029831505012705,12.415266039226971,0.2637057254963331,24.6599998474121,47.0800018310547,0.90916472515694,5.9122828887257
315,PTY,2013-02-06,41.02937753750063,31.691390597314548,1.9253579805608958,21.3099994659424,16.4599990844727,-0.22759270309795,-9.33798694018608
316,BFR,2013-02-09,108.42409262680334,,,,,,
317,FAST,2013-02-10,161.27404391556198,,,,,,
318,CYAN,2013-02-12,148.4690591439639,128.48285040744068,31.724159100379662,4.67999982833862,4.05000019073486,-0.13461531211795102,-19.986208736523224
319,SEAS,2013-02-13,54.37033047030376,,,,,,
320,AYTU,2013-02-15,63.54643336247859,,,,,,
321,WEYS,2013-02-16,98.46875174664922,,,,,,
322,TENX,2013-02-16,227.55424750269916,,,,,,
323,CRS,2013-02-18,2.751521330291398,,,,,,
324,APEN,2013-02-19,74.40795969206386,6.364426169524458,1.1165660320162323,66.6399993896484,5.69999980926514,-0.9144657883932911,-68.04353352253939
325,FTS,2013-02-19,88.10973388770026,,,,,,
326,DCAR,2013-02-20,65.06626819808132,,,,,,
327,PANW,2013-02-24,17.955975178693567,,,,,,
328,POPE,2013-02-24,140.3609145885219,,,,,,
329,WTFC,2013-02-24,32.2915633275712,,,,,,
330,STZ,2013-02-25,2.2531078907080695,11.022511882539401,0.05105614856501747,44.1300010681152,215.889999389648,3.892136736104292,8.769403991831332
331,KFY,2013-02-26,121.79215308537977,283.91935946232894,6.558543623418878,18.5699996948242,43.2900009155273,1.3311794090978373,162.12720637694918
332,EA,2013-02-27,14.61582954980562,103.12233854582179,0.8280923436655954,17.6499996185303,124.529998779297,6.055524162649615,88.50650899601617
333,FB,2013-02-28,187.04031031835086,1326.0070721580662,6.968714949888572,26.8400001525879,190.279998779297,6.089418692158625,1138.9667618397152
334,MZOR,2013-03-02,82.21146604950341,,,,,,
335,PSL,2013-03-03,1.1152317198565127,,,,,,
336,KT,2013-03-06,155.182866059509,139.1197486546416,9.393635699724186,16.5200004577637,14.8100004196167,-0.10351089532466529,-16.0631174048674
337,TCBK,2013-03-07,270.03079156530106,577.9061992341697,15.510097296493639,17.4099998474121,37.2599983215332,1.1401492618089655,307.8754076688686
338,GIL,2013-03-08,52.72968465647338,90.87575065398832,2.788455054572072,18.9099998474121,32.5900001525879,0.7234267803047051,38.14606599751494
339,IRDMB,2013-03-08,12.562005505235964,,,,,,
340,CHS,2013-03-11,91.6692864746595,48.831222076508716,5.211443188144191,17.5900001525879,9.36999988555908,-0.46731098327020004,-42.838064398150784
341,OBE,2013-03-13,208.33126226748078,19.059291089710985,18.870585415519656,11.039999961853,1.00999999046326,-0.9085144933013444,-189.27197117776979
342,PAGP,2013-03-16,22.421848510167433,,,,,,
343,MBTF,2013-03-17,237.74091127202212,,,,,,
344,ORCL,2013-03-20,13.562046862558777,18.895648481257414,0.3769329359395495,35.9799995422363,50.1300010681152,0.3932740885465676,5.333601618698637
345,SNLN,2013-03-21,15.749955182627613,14.36714624939306,0.781247782829195,20.1599998474121,18.3899993896484,-0.08779764241867849,-1.3828089332345517
346,WAIR,2013-03-22,59.362133002136105,29.245495228203318,4.148297083259355,14.3100004196167,7.05000019073486,-0.5073375273231685,-30.116637773932787
347,COF,2013-03-22,60.18549999632469,113.85809969491214,1.120981589416253,53.689998626709,101.569999694824,0.8917862226261315,53.672599698587454
348,JEQ,2013-03-24,55.59152561040616,,,,,,
349,BT,2013-03-24,115.71778087424089,,,,,,
350,VICR,2013-03-26,40.361758787729656,146.58546198788613,8.12107856973838,4.96999979019165,18.0499992370605,2.631790744273747,106.22370320015648
351,OVBC,2013-03-27,85.33119593699956,182.78840735465383,4.491115575631556,19.0,40.7000007629395,1.1421053033126054,97.45721141765426
352,WPM,2013-03-30,181.00963582800892,,,,,,
353,JCE,2013-03-30,77.44577883423585,,,,,,
354,LTC,2013-03-31,211.1824806538877,,,,,,
355,CENT,2013-04-03,311.37124234510554,1341.4000505342465,35.26288165746887,8.82999992370605,38.0400009155273,3.308040911008467,1030.0288081891408
356,WSC,2013-04-07,32.56124728082994,,,,,,
357,AAME,2013-04-08,82.05252753748671,83.27719683418678,24.493292499507184,3.34999990463257,3.40000009536743,0.014925430495002888,1.2246692967000712
358,BSET,2013-04-09,130.47608973908314,289.12806236285036,8.669507513987075,15.0500001907349,33.3499984741211,1.2159467143829055,158.65197262376722
359,HSKA,2013-04-12,20.145562007938874,163.84293585337363,2.2892683603744994,8.80000019073486,71.5699996948242,7.132954334498443,143.69737384543475
360,MCO,2013-04-13,210.68612643891936,,,,,,
361,MUI,2013-04-18,40.247636572911865,33.78286071605069,2.5154772858069916,16.0,13.4300003051758,-0.16062498092651245,-6.4647758568611735
362,ORCL,2013-04-19,41.07453490707489,64.85248752012596,1.2936861388055083,31.75,50.1300010681152,0.5788976714366991,23.77795261305107
363,LLIT,2013-04-20,82.96348620996119,,,,,,
364,MLI,2013-04-23,33.62436713382383,42.096129879972565,1.3134518215930373,25.6000003814697,32.0499992370605,0.2519530765421223,8.471762746148734
365,DISH,2013-04-23,17.099683511883025,19.887999410396173,0.42504806628025354,40.2299995422363,46.7900009155273,0.16306242724173656,2.7883158985131473
366,ZBRA,2013-04-23,8.692459397696174,23.1664607050437,0.19188652415218507,45.2999992370605,120.730003356934,1.66512153179383,14.474001307347526
367,TTPH,2013-04-24,60.403282647086996,38.123382535993265,7.072983948114744,8.53999996185303,5.3899998664856,-0.36885247183115144,-22.27990011109373
368,AXL,2013-04-26,145.73710359362752,183.67919429646884,10.965922047550379,13.289999961853,16.75,0.26034612852358335,37.94209070284131
369,UBOH,2013-04-27,33.19155311202573,,,,,,
370,CNCR,2013-04-27,33.55958427511489,,,,,,
371,PF,2013-04-28,11.453598644669231,,,,,,
372,HAIN,2013-04-29,64.88664460088744,74.28320537403923,1.9761427260575621,32.8349990844727,37.5900001525879,0.1448150205785687,9.39656077315179
373,HES,2013-05-01,128.02431250839408,85.42700052155325,1.7875496732580607,71.620002746582,47.7900009155273,-0.33272830099398404,-42.59731198684082
374,NSEC,2013-05-01,38.29549549342108,,,,,,
375,ABDC,2013-05-01,36.38239806586746,,,,,,
376,HYI,2013-05-02,302.68651406699416,230.36864933681312,15.419588742110445,19.6299991607666,14.9399995803833,-0.23892000921512746,-72.31786473018104
377,MD,2013-05-03,506.54469294851066,583.311027693483,11.330828144528454,44.7050018310547,51.4799995422363,0.15154898632562608,76.76633474497231
378,CLRO,2013-05-04,31.98714964513665,,,,,,
379,OAS,2013-05-04,20.52175306768719,,,,,,
380,ABAC,2013-05-05,6.269310685191848,,,,,,
381,ENLC,2013-05-05,30.247751084274977,,,,,,
382,PCTY,2013-05-05,35.99342361254459,,,,,,
383,ECHO,2013-05-07,123.07012107319426,198.7319048786744,6.8410296075031365,17.9899997711182,29.0499992370605,0.6147859703532863,75.66178380548016
384,ALLT,2013-05-09,78.40342048524226,30.08358952119542,6.202802085101178,12.6400003433228,4.84999990463257,-0.6162974863213015,-48.319830964046844
385,SPPI,2013-05-09,47.59402139325946,129.15686218848163,6.278894706108329,7.57999992370605,20.5699996948242,1.713720303676074,81.56284079522217
386,PEGA,2013-05-09,15.98327813577266,57.808196496175405,1.1469879909922744,13.9350004196167,50.4000015258789,2.616792250320235,41.82491836040275
387,MBVX,2013-05-09,53.30387245173648,0.5247099700765316,0.22714717881991242,234.66667175293,2.30999994277954,-0.9901562504571947,-52.77916248165995
388,FITBI,2013-05-09,17.011008017871315,,,,,,
389,CHFN,2013-05-13,34.237765706368485,66.15663786519478,3.410136039487544,10.039999961853,19.3999996185303,0.9322708856813381,31.918872158826296
390,XNCR,2013-05-14,63.99682222462431,,,,,,
391,AGNCB,2013-05-16,33.047341941541525,,,,,,
392,FCA,2013-05-16,48.94704126176395,68.34311163820912,2.076667029932646,23.5699996948242,32.9099998474121,0.39626645199485927,19.396070376445174
393,MIK,2013-05-17,163.698907533006,,,,,,
394,VCSH,2013-05-17,504.112413857703,493.15889120780565,6.259155799941333,80.5400009155273,78.7900009155273,-0.021728333500212534,-10.953522649897366
395,JAG,2013-05-19,3.2765476653157974,,,,,,
396,NSP,2013-05-19,33.02652643887874,,,,,,
397,ODC,2013-05-21,49.029775200994315,65.2181763850594,1.7867993530153259,27.4400005340576,36.5,0.3301749012248537,16.18840118406508
398,EKSO,2013-05-22,38.53901566370609,,,,,,
399,MVC,2013-05-23,355.8179723201762,293.2565758620834,27.9291977011508,12.7399997711182,10.5,-0.17582416101735873,-62.56139645809276
400,DWTR,2013-05-24,17.792640307423728,,,,,,
401,MAR,2013-05-25,107.84774016478784,,,,,,
402,NTP,2013-05-25,30.520462032638044,,,,,,
403,DSW,2013-05-25,54.08355730485321,,,,,,
404,FFBC,2013-05-26,31.499470200969363,,,,,,
405,SPXX,2013-05-29,32.02710283379577,41.206846042219055,2.266603154593324,14.1300001144409,18.1800003051758,0.28662421499882274,9.179743208423282
406,ESXB,2013-05-30,116.2232340220586,298.7556362752738,36.43361502737003,3.19000005722046,8.19999980926514,1.5705328094602102,182.5324022532152
407,PSX,2013-05-31,261.27442133355703,380.3456243075528,3.920684629750198,66.6399993896484,97.0100021362305,0.4557323383064086,119.07120297399575
408,PMF,2013-06-02,4.129711479476135,,,,,,
409,LPNT,2013-06-03,59.17154500749759,57.66466931358092,1.186515866750215,49.8699989318848,48.5999984741211,-0.025466221876169218,-1.506875693916669
410,NCS,2013-06-05,10.49665495191523,12.994829551795847,0.7199351856544508,14.5799999237061,18.0499992370605,0.23799721066612722,2.498174599880617
411,FFA,2013-06-05,5.171586428428024,6.27549783270082,0.39996800513282815,12.9300003051758,15.6899995803833,0.21345701547297635,1.1039114042727958
412,CBOE,2013-06-06,37.41118245209219,126.31432682839045,0.9380938177056151,39.8800010681152,134.649993896484,2.3763788939348642,88.90314437629826
413,AVT,2013-06-10,179.56025412745063,220.42494990249855,5.31400560113446,33.7900009155273,41.4799995422363,0.22758207808083436,40.86469577504792
414,JAKK,2013-06-11,245.5557810949184,62.05819827687797,24.336548798954958,10.0900001525879,2.54999995231628,-0.7472745377845953,-183.49758281804043
415,POWL,2013-06-14,119.49691754219033,75.59094239115191,2.3592677974774605,50.6500015258789,32.0400009155273,-0.367423495551981,-43.90597515103842
416,RCMT,2013-06-14,4.095825647416153,4.7671491000185195,0.7542957231859296,5.42999982833862,6.32000017166138,0.1639043041360586,0.6713234526023664
417,BB,2013-06-16,123.66232516841153,,,,,,
418,PBBI,2013-06-19,44.62448069166291,,,,,,
419,ENV,2013-06-19,88.19071429725443,192.23388564121268,3.644244277558534,24.2000007629395,52.75,1.1797519973959134,104.04317134395825
420,PSCD,2013-06-22,65.81104247629618,,,,,,
421,FTD,2013-06-23,71.8984239796165,,,,,,
422,BRFS,2013-06-24,4.79451747157191,2.515958005815058,0.2327435622712278,20.6000003814697,10.8100004196167,-0.47524270779428684,-2.278559465756852
423,SHW,2013-06-25,64.3038041073546,148.34216231062226,0.3679759891694111,174.75,403.130004882812,1.3068955930346895,84.03835820326766
424,MG,2013-06-26,64.69936386270878,74.99994073695143,3.6656864170570587,17.6499996185303,20.4599990844727,0.15920677204957281,10.300576874242651
425,AAOI,2013-06-28,262.37053441177824,,,,,,
426,LC,2013-06-29,14.418145687100848,,,,,,
427,TCFC,2013-06-29,376.2375124117532,,,,,,
428,APEI,2013-07-01,38.90278412682549,26.268761996062793,1.0424111587605613,37.3199996948242,25.2000007629395,-0.3247588164789183,-12.634022130762695
429,CUZ,2013-07-01,183.70896873036543,160.13328346963937,18.13513984747914,10.1300001144409,8.82999992370605,-0.1283317054342009,-23.57568526072606
430,HZO,2013-07-02,143.2124784738124,256.51811705656945,12.157256512746182,11.7799997329712,21.1000003814697,0.7911715500648634,113.30563858275704
431,LOXO,2013-07-04,86.51244515243965,,,,,,
432,OCSLL,2013-07-06,3.9049041163353513,,,,,,
433,UTHR,2013-07-08,35.20449276458473,69.44526068866912,0.5209306275633657,67.5800018310547,133.309997558594,0.9726249474195001,34.240767924084395
434,RWT,2013-07-08,30.83439539913174,27.107965354145765,1.8266822827099833,16.8799991607666,14.8400001525879,-0.1208530278200592,-3.7264300449859746
435,OTTW,2013-07-09,626.2447021489363,,,,,,
436,CXDC,2013-07-16,362.28021612731635,387.8425629506954,88.14603512373513,4.1100001335144,4.40000009536743,0.07055959913194829,25.562346823379073
437,TTGT,2013-07-18,167.7771849631619,575.8142354429664,36.79324277817723,4.55999994277954,15.6499996185303,2.432017503270158,408.0370504798045
438,DYSL,2013-07-20,23.151854802208568,,,,,,
439,IIF,2013-07-23,104.43273436927139,203.78358886594287,6.35235589882892,16.4400005340576,32.0800018310547,0.9513382475016838,99.35085449667149
440,IX,2013-07-23,9.138867456849505,10.872019881837309,0.11798176561922324,77.4599990844727,92.1500015258789,0.18964630280186645,1.7331524249878036
441,GASS,2013-07-25,69.13009074141303,29.024085795911194,6.596382992461614,10.4799995422363,4.40000009536743,-0.5801526443169552,-40.10600494550184
442,TOO,2013-07-27,0.9115398879066955,,,,,,
443,LTRPA,2013-07-29,173.38270237148294,,,,,,
444,SHV,2013-07-29,205.70557964680737,205.72424342829112,1.865979532229398,110.23999786377,110.25,9.073055536847901e-05,0.018663781483752473
445,TAP,2013-07-29,61.46940332743551,100.25572650223513,1.2368089010830008,49.7000007629395,81.0599975585938,0.6309858413330036,38.78632317479963
446,AROC,2013-07-31,17.43365746599292,5.2563793191546715,0.5475394906546802,31.8400001525879,9.60000038146973,-0.6984924517756493,-12.177278146838248
447,RVLT,2013-08-02,1.9247822341611862,0.18445829878227105,0.04221013812650757,45.5999984741211,4.36999988555908,-0.9041666659695363,-1.7403239353789153
448,PHT,2013-08-03,176.34111187081302,,,,,,
449,UONE,2013-08-09,40.21754280767885,,,,,,
450,OMCL,2013-08-10,40.54232987520647,,,,,,
451,CBSHP,2013-08-10,29.930733601626613,,,,,,
452,PNBK,2013-08-14,218.31384151615717,,,,,,
453,TEP,2013-08-17,25.341411509363144,,,,,,
454,CVBF,2013-08-18,55.38918205684174,,,,,,
455,SNPS,2013-08-19,98.35183807146862,240.4393119273839,2.666806811903789,36.8800010681152,90.1600036621094,1.444685494872659,142.08747385591528
456,HIBB,2013-08-20,160.43016442070527,60.712936183698,2.7409903940994487,58.5299987792969,22.1499996185303,-0.6215615909705922,-99.71722823700728
457,SSBI,2013-08-22,34.91631597045486,56.30255783741889,4.364539496306858,8.0,12.8999996185303,0.6124999523162875,21.386241866964028
458,FNY,2013-08-22,82.54411923490845,138.56954723726162,3.395480092484179,24.3099994659424,40.810001373291,0.6787331250444749,56.025428002353166
459,GLW,2013-08-22,87.23568881009825,186.8994749714644,5.975047022657456,14.6000003814697,31.2800006866455,1.1424657444766944,99.66378616136615
460,AIN,2013-08-23,21.098871187400476,38.805738263340416,0.6223855527349703,33.9000015258789,62.3499984741211,0.8392329105508676,17.70686707593994
461,IQI,2013-08-24,151.49612855359095,,,,,,
462,PPSI,2013-08-25,52.4075577034555,,,,,,
463,HASI,2013-08-26,102.06347934718285,174.54938532177474,8.331712599770029,12.25,20.9500007629395,0.7102041439134286,72.48590597459189
464,KFFB,2013-08-27,82.530252092741,,,,,,
465,ARLZ,2013-09-01,378.8823779445896,,,,,,
466,GDEN,2013-09-03,36.73675017264944,133.03285544293573,4.242119032326262,8.65999984741211,31.3600006103516,2.621247247449201,96.29610527028629
467,SCD,2013-09-07,180.72505160048433,,,,,,
468,IMKTA,2013-09-07,50.58869425977347,,,,,,
469,SWJ,2013-09-08,24.15920297899167,,,,,,
470,VNO,2013-09-08,76.95992118860977,,,,,,
471,BLUE,2013-09-09,29.00587747773791,224.22343396523834,1.1273174502053214,25.7299995422363,198.899993896484,6.730275842795324,195.21755648750042
472,ACST,2013-09-10,24.85720190677172,0.9022899234013778,0.8845979806605379,28.0999984741211,1.01999998092651,-0.963701066323335,-23.954911983370344
473,DPS,2013-09-12,24.484321710732015,66.01257979665456,0.5560827251770138,44.0299987792969,118.709999084473,1.6961163383063946,41.528258085922545
474,FGBI,2013-09-14,44.4629020070346,,,,,,
475,SYMC,2013-09-15,115.89505495400292,,,,,,
476,OR,2013-09-17,3.1848329891614267,,,,,,
477,JKS,2013-09-18,89.5643220559432,108.57967433369949,5.057274234105919,17.7099990844727,21.4699993133545,0.2123094536000509,19.015352277756293
478,DGLD,2013-09-19,307.12656472655,206.56211837904488,5.030738223827992,61.0499992370605,41.060001373291,-0.3274364965369981,-100.56444634750511
479,COCP,2013-09-21,48.84866130347004,,,,,,
480,PBB,2013-09-21,4.172490299225929,,,,,,
481,JCOM,2013-09-22,19.150598881733252,,,,,,
482,BTI,2013-09-23,7.723617343750165,9.496671257468506,0.14252846538998384,54.189998626709,66.629997253418,0.22956263041087457,1.773053913718341
483,RGSE,2013-09-24,1.8682063602069845,,,,,,
484,PLXP,2013-09-26,115.27193883431755,,,,,,
485,AMRN,2013-09-26,308.0705765500405,180.14702889804835,47.91144397738493,6.42999982833862,3.75999999046326,-0.41524104341465173,-127.92354765199218
486,AM,2013-09-27,25.93635338990195,,,,,,
487,UTL,2013-09-30,157.82996124536893,235.68694615982758,5.4255744385524896,29.0900001525879,43.439998626709,0.4932966104795463,77.85698491445865
488,SNCR,2013-10-02,166.30263382960956,32.817171254986775,4.346645089527157,38.2599983215332,7.55000019073486,-0.8026659560388526,-133.48546257462277
489,CTIB,2013-10-02,127.94683264152778,119.63532759344658,25.186384756515068,5.07999992370605,4.75,-0.06496061587837641,-8.311505048081202
490,FELP,2013-10-03,7.654876000655209,,,,,,
491,SJT,2013-10-03,166.14781342203688,92.54189200980426,10.180626012801321,16.3199996948242,9.09000015258789,-0.44301468611725925,-73.60592141223262
492,SOHU,2013-10-04,61.620887970846354,27.703664504513377,0.7459252816313965,82.6100006103516,37.1399993896484,-0.5504176356948907,-33.91722346633298
493,BOFI,2013-10-04,14.099734836590878,32.19025468003976,0.8799959832892011,16.0224990844727,36.5800018310547,1.2830397204705817,18.09051984344888
494,VIAB,2013-10-04,29.74972184538862,11.632719131357746,0.3610403069719033,82.4000015258789,32.2200012207031,-0.6089805749507912,-18.117002714030875
495,CIO,2013-10-07,97.43337557973626,,,,,,
496,CDNA,2013-10-07,47.33429533647806,,,,,,
497,ADRO,2013-10-08,47.84512302124598,,,,,,
498,NM,2013-10-08,51.580172300444936,8.469423033127356,6.942149864353158,7.42999982833862,1.22000002861023,-0.8358007998927468,-43.11074926731758
499,CRNT,2013-10-08,9.879303120121072,5.036034915458377,2.409586182906613,4.09999990463257,2.08999991416931,-0.4902439115162346,-4.843268204662696
500,LSI,2013-10-09,7.61315357368939,8.167593182304461,0.10136005208126907,75.1100006103516,80.5800018310547,0.07282653676279194,0.5544396086150716
501,OTIC,2013-10-09,303.220569721723,,,,,,
502,TSC,2013-10-09,50.26141261242342,95.18912403136159,3.893215585319985,12.9099998474121,24.4500007629395,0.8938807941071101,44.927711418938166
503,DSGX,2013-10-10,205.04863182798104,498.1305236119134,18.113837222251398,11.3199996948242,27.5,1.4293286874003825,293.0818917839324
504,NCTY,2013-10-10,7.688304318222211,2.5212659097495664,1.0375579590473671,7.40999984741211,2.4300000667572,-0.6720647615659723,-5.167038408472644
505,CHSCL,2013-10-13,273.71071074730617,,,,,,
506,NMZ,2013-10-13,218.2026725078114,,,,,,
507,NVRO,2013-10-13,41.08409028663808,,,,,,
508,NOK,2013-10-19,13.062581121677923,,,,,,
509,ETM,2013-10-20,13.585886594824398,,,,,,
510,KMDA,2013-10-20,29.87726240438737,,,,,,
511,TSU,2013-10-20,140.9515445009779,,,,,,
512,TESS,2013-10-21,115.17250909541008,64.34382286133199,2.9380741544346236,39.2000007629395,21.8999996185303,-0.44132655121693226,-50.82868623407809
513,ABG,2013-10-22,136.12797480151062,173.38725335734165,2.531200778939294,53.7799987792969,68.5,0.27370772693973533,37.25927855583103
514,GS,2013-10-22,74.5558719068821,120.68917854458797,0.4641177302674134,160.639999389648,260.040008544922,0.6187749597419354,46.13330663770587
515,AGD,2013-10-23,84.49648619118015,93.884988274471,8.534998934042818,9.89999961853027,11.0,0.11111115392477496,9.388502083290845
516,MD,2013-10-24,6.0353326725393925,5.7863660487090165,0.1124002738959165,53.6949996948242,51.4799995422363,-0.04125151625247905,-0.24896662383037604
517,PERY,2013-10-27,60.40679406777433,,,,,,
518,TCX,2013-10-28,24.79907713031724,122.17860085800275,2.2709777433201,10.9200000762939,53.7999992370605,3.9267398224524093,97.37952372768551
519,SBBP,2013-10-28,37.4481370686319,,,,,,
520,MQT,2013-11-05,208.29788320325125,214.64199208854615,17.622494803824893,11.8199996948242,12.1800003051758,0.03045690521542403,6.344108885294901
521,BIO,2013-11-06,239.67155542878203,496.32032797197616,1.9514049505317048,122.819999694824,254.339996337891,1.0708353441610505,256.6487725431941
522,HMNF,2013-11-07,201.97266862462368,,,,,,
523,MEI,2013-11-09,0.8999868333211033,,,,,,
524,VIRC,2013-11-10,42.4185247131018,,,,,,
525,EA,2013-11-11,68.86208128463684,334.0629089532028,2.6825898356046594,25.6700000762939,124.529998779297,3.8511880954102433,265.2008276685659
526,KMM,2013-11-12,130.99937403950568,120.3556659519334,13.645767586881083,9.60000038146973,8.81999969482422,-0.08125006829698625,-10.643708087572278
527,FMAO,2013-11-12,7.737348314206579,,,,,,
528,SNE,2013-11-14,58.727659011522285,165.66744655582062,3.1865251242035777,18.4300003051758,51.9900016784668,1.8209441572209937,106.93978754429833
529,PNC,2013-11-17,0.2501109210259215,,,,,,
530,CSPI,2013-11-17,5.357147239596039,,,,,,
531,TCCA,2013-11-18,52.23696789108572,53.57855961596047,2.129513511164486,24.5300006866455,25.1599998474121,0.025682802410583665,1.3415917248747533
532,LIVN,2013-11-19,80.12111658586585,,,,,,
533,KYN,2013-11-19,14.217374012121882,7.1682304492956455,0.3841495449041918,37.0099983215332,18.6599998474121,-0.4958119239752758,-7.049143562826236
534,NOA,2013-11-21,140.54752254783537,112.58649185329497,24.744282886526957,5.67999982833862,4.55000019073486,-0.19894360418216447,-27.961030694540398
535,ADM,2013-11-21,107.09075568987721,110.64264862195519,2.6705925128398498,40.0999984741211,41.4300003051758,0.03316712921854674,3.551892932077976
536,NWBI,2013-11-25,85.5644270634497,100.62900461016962,5.954379105419221,14.3699998855591,16.8999996185303,0.17606122151146855,15.064577546719917
537,STAR,2013-11-26,3.272773721843456,2.64672211254961,0.25449252015680723,12.8599996566772,10.3999996185303,-0.19129083233447933,-0.626051609293846
538,UDBI,2013-11-27,147.89618715547772,,,,,,
539,FYT,2013-11-27,62.729064564386015,73.2544836314208,2.016363334416439,31.1100006103516,36.3300018310547,0.1677917427930293,10.525419067034782
540,BLIN,2013-11-29,23.14227309562044,1.9736429047320887,0.8732933243630354,26.5,2.25999999046326,-0.9147169814919525,-21.16863019088835
541,PBA,2013-11-29,29.7374922264753,30.38557030675734,0.9258248199054441,32.1199989318848,32.8199996948242,0.02179329969542811,0.6480780802820405
542,MUE,2013-12-04,186.27807006180998,203.05416582245672,15.82651340841178,11.7700004577637,12.8299999237061,0.09005942435993758,16.77609576064674
543,FICO,2013-12-05,44.83212479264031,130.40813285214426,0.7699145654315516,58.2299995422363,169.380004882812,1.908809998529274,85.57600805950395
544,FITB,2013-12-05,39.700424154528164,66.19401303935169,1.9980081770373916,19.8700008392334,33.1300010681152,0.6673376783507666,26.493588884823524
545,JCE,2013-12-08,194.01338022079318,,,,,,
546,HPE,2013-12-12,12.21334965995062,,,,,,
547,KFRC,2013-12-13,12.823600764268292,17.36457487612555,0.6890704107304172,18.6100006103516,25.2000007629395,0.35411068976119675,4.540974111857256
548,EVG,2013-12-15,36.82475505521422,,,,,,
549,AMGN,2013-12-16,206.2533131442664,342.15763159341253,1.8296221680328708,112.730003356934,187.009994506836,0.6589194441404498,135.90431844914613
550,TECH,2013-12-16,86.27423975329498,137.1002475581566,0.9921140830451071,86.9599990844727,138.190002441406,0.5891214799481381,50.82600780486163
551,UFS,2013-12-20,31.35690404788808,33.40885945050004,0.6794561865898207,46.1500015258789,49.1699981689453,0.0654387116622936,2.0519554026119593
552,TWI,2013-12-24,22.52870606992658,16.32733651402441,1.257884213392769,17.9099998474121,12.9799995422363,-0.27526523434829386,-6.201369555902172
553,SMBK,2013-12-25,3.932052054953251,,,,,,
554,MGP,2013-12-25,46.06963189469809,,,,,,
555,ENS,2013-12-28,201.91090620408744,,,,,,
556,MUS,2013-12-30,49.370077882120675,51.803524234161394,4.124484275753098,11.9700002670288,12.5600004196167,0.049289903043114106,2.4334463520407184
557,CVS,2013-12-30,40.89584714334933,43.79447283982158,0.572851204552318,71.3899993896484,76.4499969482422,0.07087824067592736,2.8986256964722514
