-8.3831652, 43.3452353
-8.3830894, 43.3457648
-8.3829819, 43.3458052
-8.3816461, 43.3457092
-8.3815195, 43.3456889
-8.3814101, 43.3457326
-8.381335, 43.345834
-8.3813243, 43.3459433
-8.3810505, 43.3461556
-8.3810843, 43.3461698
-8.3813737, 43.3459954
-8.3815593, 43.345906
-8.3818048, 43.3458635
-8.382038, 43.3458575
-8.3822411, 43.3458858
-8.3825965, 43.3463464
-8.382819, 43.346943
-8.3828795, 43.3477204
-8.3818582, 43.3479266
-8.3818045, 43.3478516
-8.3816024, 43.3478312
-8.3814641, 43.3479208
-8.3815298, 43.3481138
-8.3817418, 43.3482266
-8.3835461, 43.3477989
-8.3837909, 43.3477988
-8.3840307, 43.3479061
-8.3844542, 43.3479629
-8.3845426, 43.3481002
-8.3848389, 43.3485604
-8.3849953, 43.3485131
-8.3850273, 43.3485637
-8.384842, 43.3486383
-8.3849918, 43.3488745
-8.3850649, 43.3489899
-8.3854942, 43.3488623
-8.3855377, 43.3489103
-8.385327, 43.3489761
-8.3853388, 43.3489925
-8.3859799, 43.3487864
-8.3862326, 43.3492507
-8.3858571, 43.3493713
-8.3862563, 43.3499955
-8.3866101, 43.3498963
-8.3867481, 43.3501261
-8.3861467, 43.3503197
-8.3860553, 43.3504103
-8.3857633, 43.3505316
-8.3862479, 43.3512788
-8.3854727, 43.3515281
-8.3856107, 43.3517549
-8.3853868, 43.3518501
-8.3850744, 43.3519829
-8.3847822, 43.3521071
-8.3845612, 43.3522011
-8.3834464, 43.3511321
-8.3832064, 43.3512689
-8.3843281, 43.3523435
-8.3833566, 43.3528879
-8.38185, 43.3514624
-8.3815512, 43.3516295
-8.3830591, 43.3530494
-8.3819067, 43.3537178
-8.3797312, 43.3516346
-8.37965, 43.3506228
-8.3796366, 43.3504549
-8.3795691, 43.3496437
-8.3795063, 43.3489002
-8.3794964, 43.3487575
-8.3798745, 43.3486618
-8.380199, 43.3485797
-8.3801796, 43.3485361
-8.3799405, 43.3485946
-8.3798442, 43.3485081
-8.378925, 43.3487122
-8.3789008, 43.3483459
-8.3788608, 43.3483076
-8.3788016, 43.3482814
-8.3787315, 43.3482787
-8.3786863, 43.3482839
-8.3786451, 43.3483017
-8.3786064, 43.3483304
-8.3785954, 43.3483681
-8.378881, 43.3518189
-8.3789576, 43.3519681
-8.3817605, 43.3545907
-8.3821771, 43.3546528
-8.3823366, 43.3546391
-8.3824839, 43.3545977
-8.3840678, 43.3536843
-8.3844413, 43.3536629
-8.3848638, 43.3536812
-8.3849712, 43.3537697
-8.3858381, 43.3545639
-8.3863822, 43.3550587
-8.3862274, 43.3551527
-8.3860891, 43.3552103
-8.3860811, 43.3552538
-8.3860923, 43.3552927
-8.3860516, 43.3553148
-8.3859629, 43.3552358
-8.3858343, 43.3553049
-8.3857384, 43.3552155
-8.3858518, 43.3551516
-8.3857823, 43.3550842
-8.3856097, 43.3551812
-8.3856785, 43.3552451
-8.3857064, 43.3552306
-8.3858079, 43.3553247
-8.3857801, 43.3553411
-8.3862106, 43.3557366
-8.3863144, 43.3556768
-8.386332, 43.3556907
-8.386393, 43.3556555
-8.3861978, 43.3554653
-8.3862988, 43.3554594
-8.386645, 43.3552753
-8.3870312, 43.3556685
-8.3883788, 43.3564761
-8.3882545, 43.356581
-8.3882313, 43.3566129
-8.3882305, 43.3566873
-8.3882193, 43.3567111
-8.3881075, 43.3566472
-8.388006, 43.3567355
-8.3878806, 43.3566658
-8.3879757, 43.3565845
-8.3878814, 43.3565304
-8.3877448, 43.3566519
-8.3878358, 43.3567076
-8.3878598, 43.3566861
-8.3879837, 43.3567599
-8.3879616, 43.3567778
-8.3885108, 43.3571081
-8.3885936, 43.3570346
-8.3886151, 43.3570473
-8.3886728, 43.3569973
-8.388408, 43.3568317
-8.38851, 43.3568135
-8.3886878, 43.3566482
-8.3896776, 43.3572392
-8.389524, 43.3573728
-8.3893625, 43.3572731
-8.3893141, 43.3573166
-8.3925706, 43.3593589
-8.394453, 43.3605393
-8.3942049, 43.3607667
-8.3934916, 43.3617772
-8.3893232, 43.3601609
-8.3892259, 43.3603036
-8.388662, 43.3600902
-8.3886476, 43.3601169
-8.3873005, 43.359615
-8.3872478, 43.3596195
-8.387211, 43.359644
-8.3864941, 43.3606503
-8.3865223, 43.3606885
-8.3879099, 43.3612473
-8.3877673, 43.361461
-8.3947353, 43.3641394
-8.3966935, 43.3631384
-8.3970667, 43.3620727
-8.3969452, 43.3620503
-8.3976733, 43.3598032
-8.4021003, 43.359652
-8.4037552, 43.3631415
-8.4039902, 43.3636369
-8.403933, 43.3636941
-8.399698, 43.3638744
-8.3988551, 43.3639082
-8.3988117, 43.3639134
-8.3987762, 43.363929
-8.3987546, 43.3639438
-8.3987402, 43.3639578
-8.3987258, 43.3639808
-8.398791, 43.3647518
-8.398804, 43.3647743
-8.3988263, 43.364794
-8.3988623, 43.3648132
-8.3989182, 43.3648201
-8.4015129, 43.3647092
-8.4015268, 43.3649105
-8.4018713, 43.3648972
-8.4017562, 43.3668611
-8.401164, 43.3671712
-8.395222, 43.3668962
-8.3951952, 43.3672115
-8.3984558, 43.3673614
-8.3983726, 43.3683473
-8.3981647, 43.368337
-8.3979834, 43.3683281
-8.3974353, 43.3683047
-8.3971293, 43.3682935
-8.397107, 43.3685728
-8.3971777, 43.3685769
-8.3975358, 43.3685942
-8.3982517, 43.3686222
-8.3983389, 43.3686259
-8.3982484, 43.3696594
-8.3982301, 43.3696704
-8.396155, 43.3695731
-8.3959032, 43.3695613
-8.3952533, 43.368455
-8.3956133, 43.3684809
-8.3956114, 43.3683569
-8.3958523, 43.3683687
-8.3966421, 43.3684075
-8.3966504, 43.3682634
-8.3954225, 43.3682042
-8.3952316, 43.3681972
-8.3950028, 43.3681889
-8.3947275, 43.3677477
-8.3945911, 43.3677931
-8.3944339, 43.3675311
-8.3943676, 43.3673336
-8.3943464, 43.3672106
-8.3943512, 43.3669344
-8.394487, 43.366938
-8.3944919, 43.366862
-8.3939499, 43.3668373
-8.3939426, 43.3669189
-8.3940773, 43.3669229
-8.3940285, 43.3674331
-8.3939957, 43.3676493
-8.3939336, 43.3677155
-8.3938532, 43.3677681
-8.3937729, 43.3678092
-8.3936796, 43.3678309
-8.3935477, 43.3678306
-8.393407, 43.3678217
-8.3932554, 43.3678121
-8.3932644, 43.3677367
-8.3931455, 43.3677292
-8.3931366, 43.3678046
-8.3928976, 43.3677797
-8.3926061, 43.3677328
-8.3923774, 43.3676887
-8.3924031, 43.3676191
-8.3922934, 43.3675978
-8.3922677, 43.3676673
-8.3918608, 43.3675714
-8.3915444, 43.367471
-8.3915885, 43.3674051
-8.3914856, 43.3673687
-8.3914415, 43.3674346
-8.3911589, 43.3673177
-8.390775, 43.3671434
-8.3908309, 43.3670791
-8.3907348, 43.3670349
-8.3906789, 43.3670992
-8.3903718, 43.3669617
-8.3899715, 43.3667697
-8.3898374, 43.3667169
-8.3896769, 43.3666743
-8.3895033, 43.3666608
-8.3893367, 43.3666723
-8.3892057, 43.3666875
-8.3891307, 43.366688
-8.3890417, 43.366659
-8.3889838, 43.3665583
-8.3886912, 43.3660592
-8.3888729, 43.3660541
-8.3889719, 43.3660414
-8.3890023, 43.3659333
-8.3890755, 43.3659167
-8.389031, 43.3658706
-8.3888936, 43.3658776
-8.3888689, 43.3658793
-8.3888577, 43.3658712
-8.3888561, 43.3658503
-8.3888697, 43.3658439
-8.3889911, 43.3658352
-8.3889021, 43.3657749
-8.3888864, 43.3657643
-8.3888249, 43.3657515
-8.388784, 43.365709
-8.3885676, 43.3655999
-8.3881666, 43.3654785
-8.3879309, 43.3653885
-8.3875034, 43.3652847
-8.3874154, 43.3652898
-8.3873059, 43.3652792
-8.3871514, 43.3652503
-8.387109, 43.3652548
-8.3870671, 43.3652804
-8.3870185, 43.3653118
-8.3869453, 43.3653396
-8.3868928, 43.3653892
-8.3868007, 43.3654214
-8.3867226, 43.3654635
-8.3867116, 43.3655569
-8.3866944, 43.3656247
-8.3867173, 43.3656673
-8.3869913, 43.3658264
-8.3870995, 43.3658624
-8.387104, 43.3658876
-8.387112, 43.365903
-8.3871402, 43.3659136
-8.3871815, 43.3659096
-8.3872549, 43.3659436
-8.387356, 43.3659395
-8.3874601, 43.3659795
-8.387853, 43.3660225
-8.3882696, 43.3660354
-8.3883908, 43.3662297
-8.3887111, 43.3667456
-8.388733, 43.3668183
-8.3887103, 43.3668772
-8.388693, 43.3669177
-8.3886865, 43.3669333
-8.3883907, 43.3673306
-8.388361, 43.3673728
-8.3883463, 43.3673936
-8.3881863, 43.3673311
-8.3881144, 43.367433
-8.3880279, 43.3675557
-8.3878518, 43.3678154
-8.3877668, 43.3679413
-8.3876993, 43.3680415
-8.3875326, 43.368294
-8.3875243, 43.3683052
-8.3877878, 43.368402
-8.3877399, 43.3684787
-8.3878951, 43.3685398
-8.3878032, 43.3686734
-8.3873006, 43.3694046
-8.3871537, 43.3696183
-8.3859394, 43.3691506
-8.385838, 43.3691116
-8.3859231, 43.3689836
-8.3856641, 43.3688867
-8.3858446, 43.3686256
-8.3857858, 43.3686047
-8.3856772, 43.3687636
-8.3853165, 43.3686116
-8.3852671, 43.3686021
-8.3852225, 43.3686031
-8.3851778, 43.3686193
-8.3851306, 43.3686603
-8.3850353, 43.3688151
-8.3824882, 43.367848
-8.3753827, 43.3651271
-8.3751653, 43.3650159
-8.3747017, 43.3648499
-8.3745963, 43.3648398
-8.3744845, 43.3648639
-8.3744352, 43.364896
-8.3743865, 43.3649697
-8.3743768, 43.3650613
-8.3744063, 43.3651323
-8.3744666, 43.3652111
-8.3745778, 43.3653053
-8.3752299, 43.3655488
-8.3756376, 43.3656887
-8.376631, 43.3660436
-8.3806883, 43.3675776
-8.3818384, 43.3679866
-8.3828239, 43.3683366
-8.3838344, 43.3687021
-8.3843163, 43.3688657
-8.3847136, 43.3689985
-8.3848922, 43.3690534
-8.3849399, 43.3691122
-8.3849312, 43.3691536
-8.3849108, 43.3691996
-8.3849143, 43.3692043
-8.3849333, 43.36923
-8.3849408, 43.3692262
-8.384987, 43.3692029
-8.3850461, 43.3691953
-8.3851173, 43.3692233
-8.3851923, 43.3692782
-8.3852599, 43.3692954
-8.3853533, 43.3693293
-8.3854604, 43.3694246
-8.385498, 43.3694369
-8.3855418, 43.3694278
-8.3856079, 43.3693956
-8.3856676, 43.3694109
-8.3857617, 43.3694314
-8.3857853, 43.369443
-8.3858441, 43.3694718
-8.3858462, 43.3695497
-8.3858783, 43.3695637
-8.3859126, 43.3695504
-8.3859335, 43.3695063
-8.3859874, 43.3695019
-8.386049, 43.3695069
