,date,price
3595,2022-05-30 20:00:00+02:00,238.0
3596,2022-05-30 21:00:00+02:00,250.2
3597,2022-05-30 22:00:00+02:00,243.68
3598,2022-05-30 23:00:00+02:00,227.5
3599,2022-05-31 00:00:00+02:00,225.0
3600,2022-05-31 01:00:00+02:00,216.34
3601,2022-05-31 02:00:00+02:00,213.57
3602,2022-05-31 03:00:00+02:00,213.57
3603,2022-05-31 04:00:00+02:00,212.0
3604,2022-05-31 05:00:00+02:00,210.6
3605,2022-05-31 06:00:00+02:00,228.68
3606,2022-05-31 07:00:00+02:00,247.77
3607,2022-05-31 08:00:00+02:00,243.14
3608,2022-05-31 09:00:00+02:00,225.9
3609,2022-05-31 10:00:00+02:00,210.12
3610,2022-05-31 11:00:00+02:00,201.43
3611,2022-05-31 12:00:00+02:00,193.09
3612,2022-05-31 13:00:00+02:00,184.07
3613,2022-05-31 14:00:00+02:00,190.14
3614,2022-05-31 15:00:00+02:00,180.18
3615,2022-05-31 16:00:00+02:00,180.18
3616,2022-05-31 17:00:00+02:00,185.0
3617,2022-05-31 18:00:00+02:00,195.44
3618,2022-05-31 19:00:00+02:00,220.0
3619,2022-05-31 20:00:00+02:00,240.0
3620,2022-05-31 21:00:00+02:00,247.51
3621,2022-05-31 22:00:00+02:00,240.01
3622,2022-05-31 23:00:00+02:00,227.98
3623,2022-06-01 00:00:00+02:00,222.0
3624,2022-06-01 01:00:00+02:00,212.59
3625,2022-06-01 02:00:00+02:00,205.0
3626,2022-06-01 03:00:00+02:00,198.95
3627,2022-06-01 04:00:00+02:00,195.0
3628,2022-06-01 05:00:00+02:00,198.95
3629,2022-06-01 06:00:00+02:00,230.0
3630,2022-06-01 07:00:00+02:00,249.68
3631,2022-06-01 08:00:00+02:00,246.36
3632,2022-06-01 09:00:00+02:00,228.82
3633,2022-06-01 10:00:00+02:00,211.8
3634,2022-06-01 11:00:00+02:00,205.58
3635,2022-06-01 12:00:00+02:00,195.99
3636,2022-06-01 13:00:00+02:00,180.0
3637,2022-06-01 14:00:00+02:00,175.5
3638,2022-06-01 15:00:00+02:00,173.0
3639,2022-06-01 16:00:00+02:00,171.1
3640,2022-06-01 17:00:00+02:00,174.0
3641,2022-06-01 18:00:00+02:00,177.93
3642,2022-06-01 19:00:00+02:00,205.67
3643,2022-06-01 20:00:00+02:00,247.81
3644,2022-06-01 21:00:00+02:00,262.6
3645,2022-06-01 22:00:00+02:00,250.0
3646,2022-06-01 23:00:00+02:00,232.55
3647,2022-06-02 00:00:00+02:00,241.89
3648,2022-06-02 01:00:00+02:00,238.97
3649,2022-06-02 02:00:00+02:00,228.51
3650,2022-06-02 03:00:00+02:00,228.41
3651,2022-06-02 04:00:00+02:00,221.55
3652,2022-06-02 05:00:00+02:00,223.0
3653,2022-06-02 06:00:00+02:00,236.95
3654,2022-06-02 07:00:00+02:00,241.89
3655,2022-06-02 08:00:00+02:00,236.75
3656,2022-06-02 09:00:00+02:00,198.8
3657,2022-06-02 10:00:00+02:00,180.18
3658,2022-06-02 11:00:00+02:00,179.94
3659,2022-06-02 12:00:00+02:00,179.93
3660,2022-06-02 13:00:00+02:00,174.91
3661,2022-06-02 14:00:00+02:00,172.0
3662,2022-06-02 15:00:00+02:00,171.85
3663,2022-06-02 16:00:00+02:00,176.23
3664,2022-06-02 17:00:00+02:00,181.06
3665,2022-06-02 18:00:00+02:00,217.65
3666,2022-06-02 19:00:00+02:00,230.65
3667,2022-06-02 20:00:00+02:00,238.97
3668,2022-06-02 21:00:00+02:00,256.46
3669,2022-06-02 22:00:00+02:00,255.01
3670,2022-06-02 23:00:00+02:00,242.15
3671,2022-06-03 00:00:00+02:00,238.02
3672,2022-06-03 01:00:00+02:00,232.0
3673,2022-06-03 02:00:00+02:00,228.0
3674,2022-06-03 03:00:00+02:00,227.98
3675,2022-06-03 04:00:00+02:00,219.04
3676,2022-06-03 05:00:00+02:00,221.5
3677,2022-06-03 06:00:00+02:00,232.0
3678,2022-06-03 07:00:00+02:00,238.02
3679,2022-06-03 08:00:00+02:00,238.02
3680,2022-06-03 09:00:00+02:00,230.0
3681,2022-06-03 10:00:00+02:00,220.0
3682,2022-06-03 11:00:00+02:00,210.0
3683,2022-06-03 12:00:00+02:00,192.52
3684,2022-06-03 13:00:00+02:00,180.19
3685,2022-06-03 14:00:00+02:00,172.5
3686,2022-06-03 15:00:00+02:00,172.44
3687,2022-06-03 16:00:00+02:00,176.0
3688,2022-06-03 17:00:00+02:00,180.0
3689,2022-06-03 18:00:00+02:00,192.02
3690,2022-06-03 19:00:00+02:00,211.19
3691,2022-06-03 20:00:00+02:00,221.83
3692,2022-06-03 21:00:00+02:00,236.92
3693,2022-06-03 22:00:00+02:00,240.0
3694,2022-06-03 23:00:00+02:00,237.91
3695,2022-06-04 00:00:00+02:00,238.02
3696,2022-06-04 01:00:00+02:00,237.91
3697,2022-06-04 02:00:00+02:00,221.38
3698,2022-06-04 03:00:00+02:00,216.58
3699,2022-06-04 04:00:00+02:00,209.78
3700,2022-06-04 05:00:00+02:00,216.07
3701,2022-06-04 06:00:00+02:00,216.07
3702,2022-06-04 07:00:00+02:00,224.59
3703,2022-06-04 08:00:00+02:00,210.19
3704,2022-06-04 09:00:00+02:00,197.4
3705,2022-06-04 10:00:00+02:00,197.1
3706,2022-06-04 11:00:00+02:00,190.5
3707,2022-06-04 12:00:00+02:00,182.33
3708,2022-06-04 13:00:00+02:00,178.37
3709,2022-06-04 14:00:00+02:00,171.0
3710,2022-06-04 15:00:00+02:00,158.2
3711,2022-06-04 16:00:00+02:00,155.6
3712,2022-06-04 17:00:00+02:00,160.9
3713,2022-06-04 18:00:00+02:00,177.4
3714,2022-06-04 19:00:00+02:00,197.71
3715,2022-06-04 20:00:00+02:00,209.24
3716,2022-06-04 21:00:00+02:00,241.5
3717,2022-06-04 22:00:00+02:00,245.86
3718,2022-06-04 23:00:00+02:00,238.97
3719,2022-06-05 00:00:00+02:00,233.57
3720,2022-06-05 01:00:00+02:00,218.0
3721,2022-06-05 02:00:00+02:00,211.0
3722,2022-06-05 03:00:00+02:00,214.6
3723,2022-06-05 04:00:00+02:00,209.99
3724,2022-06-05 05:00:00+02:00,214.5
3725,2022-06-05 06:00:00+02:00,213.0
3726,2022-06-05 07:00:00+02:00,207.23
3727,2022-06-05 08:00:00+02:00,185.7
3728,2022-06-05 09:00:00+02:00,169.76
3729,2022-06-05 10:00:00+02:00,166.55
3730,2022-06-05 11:00:00+02:00,166.55
3731,2022-06-05 12:00:00+02:00,166.0
3732,2022-06-05 13:00:00+02:00,166.55
3733,2022-06-05 14:00:00+02:00,164.99
3734,2022-06-05 15:00:00+02:00,160.0
3735,2022-06-05 16:00:00+02:00,153.51
3736,2022-06-05 17:00:00+02:00,160.0
3737,2022-06-05 18:00:00+02:00,163.55
3738,2022-06-05 19:00:00+02:00,169.76
3739,2022-06-05 20:00:00+02:00,210.0
3740,2022-06-05 21:00:00+02:00,241.89
3741,2022-06-05 22:00:00+02:00,245.0
3742,2022-06-05 23:00:00+02:00,236.0
3743,2022-06-06 00:00:00+02:00,215.27
3744,2022-06-06 01:00:00+02:00,198.69
3745,2022-06-06 02:00:00+02:00,188.3
3746,2022-06-06 03:00:00+02:00,187.4
3747,2022-06-06 04:00:00+02:00,185.7
3748,2022-06-06 05:00:00+02:00,188.3
3749,2022-06-06 06:00:00+02:00,215.27
3750,2022-06-06 07:00:00+02:00,225.0
3751,2022-06-06 08:00:00+02:00,215.58
3752,2022-06-06 09:00:00+02:00,190.99
3753,2022-06-06 10:00:00+02:00,185.7
3754,2022-06-06 11:00:00+02:00,180.5
3755,2022-06-06 12:00:00+02:00,175.75
3756,2022-06-06 13:00:00+02:00,174.0
3757,2022-06-06 14:00:00+02:00,175.75
3758,2022-06-06 15:00:00+02:00,171.25
3759,2022-06-06 16:00:00+02:00,169.0
3760,2022-06-06 17:00:00+02:00,168.05
3761,2022-06-06 18:00:00+02:00,169.55
3762,2022-06-06 19:00:00+02:00,200.0
3763,2022-06-06 20:00:00+02:00,214.97
3764,2022-06-06 21:00:00+02:00,235.8
3765,2022-06-06 22:00:00+02:00,233.78
3766,2022-06-06 23:00:00+02:00,214.0
3767,2022-06-07 00:00:00+02:00,207.62
3768,2022-06-07 01:00:00+02:00,190.9
3769,2022-06-07 02:00:00+02:00,179.27
3770,2022-06-07 03:00:00+02:00,176.0
3771,2022-06-07 04:00:00+02:00,174.75
3772,2022-06-07 05:00:00+02:00,174.75
3773,2022-06-07 06:00:00+02:00,175.7
3774,2022-06-07 07:00:00+02:00,216.93
3775,2022-06-07 08:00:00+02:00,220.12
3776,2022-06-07 09:00:00+02:00,210.99
3777,2022-06-07 10:00:00+02:00,196.95
3778,2022-06-07 11:00:00+02:00,196.65
3779,2022-06-07 12:00:00+02:00,195.96
3780,2022-06-07 13:00:00+02:00,185.0
3781,2022-06-07 14:00:00+02:00,173.8
3782,2022-06-07 15:00:00+02:00,164.99
3783,2022-06-07 16:00:00+02:00,164.07
3784,2022-06-07 17:00:00+02:00,173.1
3785,2022-06-07 18:00:00+02:00,178.3
3786,2022-06-07 19:00:00+02:00,196.34
3787,2022-06-07 20:00:00+02:00,227.46
3788,2022-06-07 21:00:00+02:00,228.81
3789,2022-06-07 22:00:00+02:00,220.26
3790,2022-06-07 23:00:00+02:00,210.97
3791,2022-06-08 00:00:00+02:00,190.72
3792,2022-06-08 01:00:00+02:00,174.99
3793,2022-06-08 02:00:00+02:00,171.29
3794,2022-06-08 03:00:00+02:00,173.04
3795,2022-06-08 04:00:00+02:00,173.04
3796,2022-06-08 05:00:00+02:00,175.93
3797,2022-06-08 06:00:00+02:00,197.42
3798,2022-06-08 07:00:00+02:00,213.93
3799,2022-06-08 08:00:00+02:00,215.01
3800,2022-06-08 09:00:00+02:00,205.29
3801,2022-06-08 10:00:00+02:00,190.85
3802,2022-06-08 11:00:00+02:00,189.0
3803,2022-06-08 12:00:00+02:00,175.93
3804,2022-06-08 13:00:00+02:00,170.03
3805,2022-06-08 14:00:00+02:00,163.54
3806,2022-06-08 15:00:00+02:00,160.54
3807,2022-06-08 16:00:00+02:00,160.23
3808,2022-06-08 17:00:00+02:00,162.04
3809,2022-06-08 18:00:00+02:00,165.75
3810,2022-06-08 19:00:00+02:00,187.96
3811,2022-06-08 20:00:00+02:00,212.36
3812,2022-06-08 21:00:00+02:00,211.98
3813,2022-06-08 22:00:00+02:00,211.0
3814,2022-06-08 23:00:00+02:00,198.89
3815,2022-06-09 00:00:00+02:00,189.01
3816,2022-06-09 01:00:00+02:00,170.63
3817,2022-06-09 02:00:00+02:00,165.0
3818,2022-06-09 03:00:00+02:00,165.38
3819,2022-06-09 04:00:00+02:00,165.57
3820,2022-06-09 05:00:00+02:00,170.0
3821,2022-06-09 06:00:00+02:00,196.6
3822,2022-06-09 07:00:00+02:00,215.41
3823,2022-06-09 08:00:00+02:00,215.71
3824,2022-06-09 09:00:00+02:00,200.63
3825,2022-06-09 10:00:00+02:00,193.34
3826,2022-06-09 11:00:00+02:00,185.0
3827,2022-06-09 12:00:00+02:00,183.05
3828,2022-06-09 13:00:00+02:00,174.0
3829,2022-06-09 14:00:00+02:00,161.93
3830,2022-06-09 15:00:00+02:00,158.5
3831,2022-06-09 16:00:00+02:00,154.37
3832,2022-06-09 17:00:00+02:00,156.0
3833,2022-06-09 18:00:00+02:00,165.57
3834,2022-06-09 19:00:00+02:00,186.0
3835,2022-06-09 20:00:00+02:00,200.97
3836,2022-06-09 21:00:00+02:00,210.24
3837,2022-06-09 22:00:00+02:00,209.09
3838,2022-06-09 23:00:00+02:00,192.07
3839,2022-06-10 00:00:00+02:00,196.58
3840,2022-06-10 01:00:00+02:00,176.7
3841,2022-06-10 02:00:00+02:00,169.4
3842,2022-06-10 03:00:00+02:00,168.92
3843,2022-06-10 04:00:00+02:00,169.4
3844,2022-06-10 05:00:00+02:00,188.0
3845,2022-06-10 06:00:00+02:00,207.91
3846,2022-06-10 07:00:00+02:00,213.76
3847,2022-06-10 08:00:00+02:00,212.84
3848,2022-06-10 09:00:00+02:00,200.0
3849,2022-06-10 10:00:00+02:00,185.85
3850,2022-06-10 11:00:00+02:00,192.0
3851,2022-06-10 12:00:00+02:00,196.48
3852,2022-06-10 13:00:00+02:00,190.92
3853,2022-06-10 14:00:00+02:00,182.03
3854,2022-06-10 15:00:00+02:00,171.8
3855,2022-06-10 16:00:00+02:00,171.8
3856,2022-06-10 17:00:00+02:00,196.33
3857,2022-06-10 18:00:00+02:00,204.81
3858,2022-06-10 19:00:00+02:00,210.98
3859,2022-06-10 20:00:00+02:00,220.46
3860,2022-06-10 21:00:00+02:00,216.9
3861,2022-06-10 22:00:00+02:00,215.48
3862,2022-06-10 23:00:00+02:00,205.07
3863,2022-06-11 00:00:00+02:00,208.01
3864,2022-06-11 01:00:00+02:00,202.56
3865,2022-06-11 02:00:00+02:00,196.45
3866,2022-06-11 03:00:00+02:00,196.45
3867,2022-06-11 04:00:00+02:00,196.45
3868,2022-06-11 05:00:00+02:00,196.45
3869,2022-06-11 06:00:00+02:00,196.45
3870,2022-06-11 07:00:00+02:00,195.78
3871,2022-06-11 08:00:00+02:00,184.83
3872,2022-06-11 09:00:00+02:00,172.25
3873,2022-06-11 10:00:00+02:00,177.55
3874,2022-06-11 11:00:00+02:00,180.0
3875,2022-06-11 12:00:00+02:00,168.48
3876,2022-06-11 13:00:00+02:00,165.16
3877,2022-06-11 14:00:00+02:00,164.22
3878,2022-06-11 15:00:00+02:00,159.0
3879,2022-06-11 16:00:00+02:00,166.0
3880,2022-06-11 17:00:00+02:00,180.8
3881,2022-06-11 18:00:00+02:00,173.47
3882,2022-06-11 19:00:00+02:00,196.39
3883,2022-06-11 20:00:00+02:00,214.0
3884,2022-06-11 21:00:00+02:00,233.22
3885,2022-06-11 22:00:00+02:00,233.22
3886,2022-06-11 23:00:00+02:00,214.77
3887,2022-06-12 00:00:00+02:00,195.0
3888,2022-06-12 01:00:00+02:00,184.24
3889,2022-06-12 02:00:00+02:00,175.01
3890,2022-06-12 03:00:00+02:00,167.0
3891,2022-06-12 04:00:00+02:00,167.0
3892,2022-06-12 05:00:00+02:00,169.82
3893,2022-06-12 06:00:00+02:00,173.47
3894,2022-06-12 07:00:00+02:00,173.43
3895,2022-06-12 08:00:00+02:00,164.99
3896,2022-06-12 09:00:00+02:00,157.05
3897,2022-06-12 10:00:00+02:00,154.3
3898,2022-06-12 11:00:00+02:00,151.7
3899,2022-06-12 12:00:00+02:00,146.5
3900,2022-06-12 13:00:00+02:00,149.1
3901,2022-06-12 14:00:00+02:00,148.0
3902,2022-06-12 15:00:00+02:00,101.0
3903,2022-06-12 16:00:00+02:00,65.34
3904,2022-06-12 17:00:00+02:00,146.5
3905,2022-06-12 18:00:00+02:00,161.0
3906,2022-06-12 19:00:00+02:00,185.31
3907,2022-06-12 20:00:00+02:00,205.98
3908,2022-06-12 21:00:00+02:00,222.8
3909,2022-06-12 22:00:00+02:00,225.88
3910,2022-06-12 23:00:00+02:00,219.03
3911,2022-06-13 00:00:00+02:00,198.64
3912,2022-06-13 01:00:00+02:00,180.0
3913,2022-06-13 02:00:00+02:00,162.0
3914,2022-06-13 03:00:00+02:00,160.5
3915,2022-06-13 04:00:00+02:00,161.5
3916,2022-06-13 05:00:00+02:00,169.27
3917,2022-06-13 06:00:00+02:00,200.03
3918,2022-06-13 07:00:00+02:00,210.98
3919,2022-06-13 08:00:00+02:00,204.81
3920,2022-06-13 09:00:00+02:00,200.23
3921,2022-06-13 10:00:00+02:00,199.62
3922,2022-06-13 11:00:00+02:00,199.62
3923,2022-06-13 12:00:00+02:00,203.76
3924,2022-06-13 13:00:00+02:00,204.02
3925,2022-06-13 14:00:00+02:00,202.54
3926,2022-06-13 15:00:00+02:00,197.62
3927,2022-06-13 16:00:00+02:00,196.73
3928,2022-06-13 17:00:00+02:00,200.23
3929,2022-06-13 18:00:00+02:00,204.8
3930,2022-06-13 19:00:00+02:00,222.12
3931,2022-06-13 20:00:00+02:00,238.15
3932,2022-06-13 21:00:00+02:00,238.4
3933,2022-06-13 22:00:00+02:00,236.12
3934,2022-06-13 23:00:00+02:00,223.13
3935,2022-06-14 00:00:00+02:00,220.1
3936,2022-06-14 01:00:00+02:00,218.8
3937,2022-06-14 02:00:00+02:00,208.06
3938,2022-06-14 03:00:00+02:00,203.87
3939,2022-06-14 04:00:00+02:00,200.16
3940,2022-06-14 05:00:00+02:00,203.87
3941,2022-06-14 06:00:00+02:00,215.22
3942,2022-06-14 07:00:00+02:00,227.88
3943,2022-06-14 08:00:00+02:00,227.84
3944,2022-06-14 09:00:00+02:00,222.47
3945,2022-06-14 10:00:00+02:00,216.97
3946,2022-06-14 11:00:00+02:00,203.56
3947,2022-06-14 12:00:00+02:00,201.45
3948,2022-06-14 13:00:00+02:00,201.32
3949,2022-06-14 14:00:00+02:00,200.58
3950,2022-06-14 15:00:00+02:00,194.0
3951,2022-06-14 16:00:00+02:00,202.56
3952,2022-06-14 17:00:00+02:00,204.58
3953,2022-06-14 18:00:00+02:00,209.62
3954,2022-06-14 19:00:00+02:00,220.0
3955,2022-06-14 20:00:00+02:00,237.76
3956,2022-06-14 21:00:00+02:00,242.27
3957,2022-06-14 22:00:00+02:00,234.9
3958,2022-06-14 23:00:00+02:00,219.25
3959,2022-06-15 00:00:00+02:00,194.07
3960,2022-06-15 01:00:00+02:00,183.5
3961,2022-06-15 02:00:00+02:00,177.67
3962,2022-06-15 03:00:00+02:00,173.02
3963,2022-06-15 04:00:00+02:00,173.18
3964,2022-06-15 05:00:00+02:00,180.03
3965,2022-06-15 06:00:00+02:00,175.56
3966,2022-06-15 07:00:00+02:00,178.91
3967,2022-06-15 08:00:00+02:00,178.91
3968,2022-06-15 09:00:00+02:00,165.56
3969,2022-06-15 10:00:00+02:00,154.85
3970,2022-06-15 11:00:00+02:00,153.21
3971,2022-06-15 12:00:00+02:00,154.55
3972,2022-06-15 13:00:00+02:00,155.4
3973,2022-06-15 14:00:00+02:00,153.0
3974,2022-06-15 15:00:00+02:00,144.17
3975,2022-06-15 16:00:00+02:00,148.0
3976,2022-06-15 17:00:00+02:00,145.99
3977,2022-06-15 18:00:00+02:00,145.0
3978,2022-06-15 19:00:00+02:00,157.07
3979,2022-06-15 20:00:00+02:00,178.91
3980,2022-06-15 21:00:00+02:00,180.03
3981,2022-06-15 22:00:00+02:00,175.56
3982,2022-06-15 23:00:00+02:00,148.0
3983,2022-06-16 00:00:00+02:00,195.52
3984,2022-06-16 01:00:00+02:00,165.05
3985,2022-06-16 02:00:00+02:00,154.0
3986,2022-06-16 03:00:00+02:00,151.7
3987,2022-06-16 04:00:00+02:00,152.11
3988,2022-06-16 05:00:00+02:00,162.55
3989,2022-06-16 06:00:00+02:00,163.7
3990,2022-06-16 07:00:00+02:00,186.5
3991,2022-06-16 08:00:00+02:00,186.5
3992,2022-06-16 09:00:00+02:00,165.06
3993,2022-06-16 10:00:00+02:00,162.55
3994,2022-06-16 11:00:00+02:00,154.0
3995,2022-06-16 12:00:00+02:00,154.0
3996,2022-06-16 13:00:00+02:00,157.18
3997,2022-06-16 14:00:00+02:00,150.0
3998,2022-06-16 15:00:00+02:00,151.7
3999,2022-06-16 16:00:00+02:00,152.11
4000,2022-06-16 17:00:00+02:00,162.55
4001,2022-06-16 18:00:00+02:00,162.55
4002,2022-06-16 19:00:00+02:00,193.5
4003,2022-06-16 20:00:00+02:00,202.37
4004,2022-06-16 21:00:00+02:00,210.44
4005,2022-06-16 22:00:00+02:00,210.19
4006,2022-06-16 23:00:00+02:00,193.68
4007,2022-06-17 00:00:00+02:00,195.56
4008,2022-06-17 01:00:00+02:00,186.88
4009,2022-06-17 02:00:00+02:00,179.85
4010,2022-06-17 03:00:00+02:00,175.57
4011,2022-06-17 04:00:00+02:00,175.57
4012,2022-06-17 05:00:00+02:00,175.57
4013,2022-06-17 06:00:00+02:00,175.88
4014,2022-06-17 07:00:00+02:00,185.65
4015,2022-06-17 08:00:00+02:00,181.45
4016,2022-06-17 09:00:00+02:00,180.03
4017,2022-06-17 10:00:00+02:00,179.74
4018,2022-06-17 11:00:00+02:00,175.57
4019,2022-06-17 12:00:00+02:00,175.57
4020,2022-06-17 13:00:00+02:00,173.44
4021,2022-06-17 14:00:00+02:00,160.22
4022,2022-06-17 15:00:00+02:00,159.81
4023,2022-06-17 16:00:00+02:00,159.81
4024,2022-06-17 17:00:00+02:00,160.0
4025,2022-06-17 18:00:00+02:00,166.62
4026,2022-06-17 19:00:00+02:00,180.0
4027,2022-06-17 20:00:00+02:00,189.38
4028,2022-06-17 21:00:00+02:00,196.4
4029,2022-06-17 22:00:00+02:00,196.61
4030,2022-06-17 23:00:00+02:00,184.5
4031,2022-06-18 00:00:00+02:00,226.05
4032,2022-06-18 01:00:00+02:00,194.7
4033,2022-06-18 02:00:00+02:00,180.03
4034,2022-06-18 03:00:00+02:00,175.0
4035,2022-06-18 04:00:00+02:00,172.72
4036,2022-06-18 05:00:00+02:00,170.51
4037,2022-06-18 06:00:00+02:00,157.28
4038,2022-06-18 07:00:00+02:00,147.28
4039,2022-06-18 08:00:00+02:00,133.32
4040,2022-06-18 09:00:00+02:00,130.12
4041,2022-06-18 10:00:00+02:00,147.28
4042,2022-06-18 11:00:00+02:00,136.09
4043,2022-06-18 12:00:00+02:00,122.36
4044,2022-06-18 13:00:00+02:00,117.66
4045,2022-06-18 14:00:00+02:00,105.0
4046,2022-06-18 15:00:00+02:00,99.12
4047,2022-06-18 16:00:00+02:00,95.17
4048,2022-06-18 17:00:00+02:00,97.14
4049,2022-06-18 18:00:00+02:00,102.5
4050,2022-06-18 19:00:00+02:00,119.94
4051,2022-06-18 20:00:00+02:00,151.5
4052,2022-06-18 21:00:00+02:00,176.0
4053,2022-06-18 22:00:00+02:00,189.0
4054,2022-06-18 23:00:00+02:00,171.09
4055,2022-06-19 00:00:00+02:00,184.52
4056,2022-06-19 01:00:00+02:00,164.34
4057,2022-06-19 02:00:00+02:00,150.0
4058,2022-06-19 03:00:00+02:00,135.94
4059,2022-06-19 04:00:00+02:00,120.6
4060,2022-06-19 05:00:00+02:00,112.7
4061,2022-06-19 06:00:00+02:00,112.7
4062,2022-06-19 07:00:00+02:00,119.31
4063,2022-06-19 08:00:00+02:00,107.18
4064,2022-06-19 09:00:00+02:00,95.5
4065,2022-06-19 10:00:00+02:00,82.1
4066,2022-06-19 11:00:00+02:00,79.44
4067,2022-06-19 12:00:00+02:00,79.44
4068,2022-06-19 13:00:00+02:00,80.0
4069,2022-06-19 14:00:00+02:00,77.49
4070,2022-06-19 15:00:00+02:00,63.74
4071,2022-06-19 16:00:00+02:00,50.0
4072,2022-06-19 17:00:00+02:00,70.0
4073,2022-06-19 18:00:00+02:00,90.0
4074,2022-06-19 19:00:00+02:00,116.5
4075,2022-06-19 20:00:00+02:00,160.28
4076,2022-06-19 21:00:00+02:00,206.0
4077,2022-06-19 22:00:00+02:00,250.0
4078,2022-06-19 23:00:00+02:00,234.9
4079,2022-06-20 00:00:00+02:00,187.12
4080,2022-06-20 01:00:00+02:00,174.64
4081,2022-06-20 02:00:00+02:00,170.5
4082,2022-06-20 03:00:00+02:00,170.01
4083,2022-06-20 04:00:00+02:00,170.0
4084,2022-06-20 05:00:00+02:00,170.01
4085,2022-06-20 06:00:00+02:00,170.5
4086,2022-06-20 07:00:00+02:00,187.11
4087,2022-06-20 08:00:00+02:00,187.12
4088,2022-06-20 09:00:00+02:00,171.09
4089,2022-06-20 10:00:00+02:00,165.15
4090,2022-06-20 11:00:00+02:00,143.92
4091,2022-06-20 12:00:00+02:00,140.43
4092,2022-06-20 13:00:00+02:00,130.0
4093,2022-06-20 14:00:00+02:00,121.58
4094,2022-06-20 15:00:00+02:00,117.77
4095,2022-06-20 16:00:00+02:00,110.44
4096,2022-06-20 17:00:00+02:00,115.37
4097,2022-06-20 18:00:00+02:00,120.02
4098,2022-06-20 19:00:00+02:00,138.71
4099,2022-06-20 20:00:00+02:00,160.01
4100,2022-06-20 21:00:00+02:00,187.56
4101,2022-06-20 22:00:00+02:00,197.91
4102,2022-06-20 23:00:00+02:00,172.56
4103,2022-06-21 00:00:00+02:00,170.28
4104,2022-06-21 01:00:00+02:00,150.73
4105,2022-06-21 02:00:00+02:00,148.0
4106,2022-06-21 03:00:00+02:00,145.92
4107,2022-06-21 04:00:00+02:00,148.8
4108,2022-06-21 05:00:00+02:00,150.66
4109,2022-06-21 06:00:00+02:00,149.84
4110,2022-06-21 07:00:00+02:00,175.56
4111,2022-06-21 08:00:00+02:00,175.56
4112,2022-06-21 09:00:00+02:00,153.7
4113,2022-06-21 10:00:00+02:00,145.0
4114,2022-06-21 11:00:00+02:00,141.22
4115,2022-06-21 12:00:00+02:00,140.44
4116,2022-06-21 13:00:00+02:00,135.73
4117,2022-06-21 14:00:00+02:00,130.25
4118,2022-06-21 15:00:00+02:00,127.05
4119,2022-06-21 16:00:00+02:00,126.36
4120,2022-06-21 17:00:00+02:00,127.05
4121,2022-06-21 18:00:00+02:00,127.05
4122,2022-06-21 19:00:00+02:00,130.75
4123,2022-06-21 20:00:00+02:00,146.13
4124,2022-06-21 21:00:00+02:00,180.03
4125,2022-06-21 22:00:00+02:00,180.03
4126,2022-06-21 23:00:00+02:00,146.53
4127,2022-06-22 00:00:00+02:00,153.38
4128,2022-06-22 01:00:00+02:00,148.04
4129,2022-06-22 02:00:00+02:00,141.58
4130,2022-06-22 03:00:00+02:00,139.87
4131,2022-06-22 04:00:00+02:00,142.85
4132,2022-06-22 05:00:00+02:00,148.06
4133,2022-06-22 06:00:00+02:00,148.04
4134,2022-06-22 07:00:00+02:00,171.09
4135,2022-06-22 08:00:00+02:00,170.8
4136,2022-06-22 09:00:00+02:00,150.93
4137,2022-06-22 10:00:00+02:00,148.67
4138,2022-06-22 11:00:00+02:00,147.5
4139,2022-06-22 12:00:00+02:00,147.19
4140,2022-06-22 13:00:00+02:00,147.19
4141,2022-06-22 14:00:00+02:00,140.62
4142,2022-06-22 15:00:00+02:00,134.86
4143,2022-06-22 16:00:00+02:00,133.04
4144,2022-06-22 17:00:00+02:00,132.66
4145,2022-06-22 18:00:00+02:00,134.86
4146,2022-06-22 19:00:00+02:00,147.6
4147,2022-06-22 20:00:00+02:00,172.42
4148,2022-06-22 21:00:00+02:00,195.66
4149,2022-06-22 22:00:00+02:00,195.62
4150,2022-06-22 23:00:00+02:00,173.47
4151,2022-06-23 00:00:00+02:00,186.5
4152,2022-06-23 01:00:00+02:00,170.79
4153,2022-06-23 02:00:00+02:00,153.41
4154,2022-06-23 03:00:00+02:00,151.94
4155,2022-06-23 04:00:00+02:00,151.84
4156,2022-06-23 05:00:00+02:00,153.21
4157,2022-06-23 06:00:00+02:00,148.71
4158,2022-06-23 07:00:00+02:00,172.23
4159,2022-06-23 08:00:00+02:00,172.23
4160,2022-06-23 09:00:00+02:00,149.86
4161,2022-06-23 10:00:00+02:00,147.14
4162,2022-06-23 11:00:00+02:00,148.05
4163,2022-06-23 12:00:00+02:00,147.34
4164,2022-06-23 13:00:00+02:00,142.08
4165,2022-06-23 14:00:00+02:00,129.7
4166,2022-06-23 15:00:00+02:00,127.05
4167,2022-06-23 16:00:00+02:00,124.55
4168,2022-06-23 17:00:00+02:00,124.42
4169,2022-06-23 18:00:00+02:00,124.32
4170,2022-06-23 19:00:00+02:00,127.1
4171,2022-06-23 20:00:00+02:00,142.38
4172,2022-06-23 21:00:00+02:00,172.23
4173,2022-06-23 22:00:00+02:00,180.0
4174,2022-06-23 23:00:00+02:00,149.45
4175,2022-06-24 00:00:00+02:00,161.6
4176,2022-06-24 01:00:00+02:00,148.09
4177,2022-06-24 02:00:00+02:00,143.38
