,propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,detailedType.subTypology,labels,parkingSpace.parkingSpacePrice,newDevelopmentFinished
15,99900229,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/e2/79/1059735258.jpg,61,5,267000.0,flat,sale,80.0,True,2,2,Fraternidad / AV. De Arteixo / Rda. De Outeiro,A Coruña,A Coruña,Vioño,es,43.356158,-8.413582,False,https://www.idealista.com/inmueble/99900229/,2647,"FINCAS CORUÑA PRESENTA  Exclusiva Oportunidad en Vioño.  Vivienda de 2 dormitorios, 2 cuartos de baño, Salón comedor y Cocina. Con Trastero y plaza de garaje. Excelente ubicación en calle Fraternidad, La vivienda tiene las ventanas hacia el cruce Avenida de Arteijo con Ronda de Outeiro. Con vistas totalmente despejadas. Totalmente exterior, muy luminoso.  Puerta de seguridad, amplios armarios empotrados en dormitorios y pasillo. cuartos de baños completos, uno con cabina de ducha. El otro en suite en el dormitorio principal, dispone de bañera de hidromasaje, amplio vestidor con doble armario. Cuarto de lavado y office de servicio, cocina completa con todos los electrodomésticos. Carpintería de madera con acabados en roble en perfecto estado. Persianas eléctricas.  Calefacción, agua caliente y agua fría central, con contadores individualizados. Dispone de amplio trastero junto a la plaza de garaje en le propio edificio. En la operación se puede incluir otra plaza de garaje en concesión.   ( Con las dos plazas de garaje el precio seria de 275.000) Comunidad de vivienda 49 € mes + agua caliente, calefacción, según consumo ( 30€ fijos) Vivienda en perfecto estado, con buena orientación, luminosidad y vistas hacia Ronda de Outeiro, Av. Arteixo. Contacta, cuanto antes con nosotros para organizar tu visita, Sin ningún compromiso ampliaremos la información que precises.  Te ofrecemos la oportunidad de adquirirlo por sólo 267.000. €.  Presentando una excelente oportunidad de inversión. No dudes en contactar con nosotros para ampliar información y gestionar tu visita. Escucharemos tu oferta. Nos encargamos de todo y te asesoramos. Somos FINCAS CORUÑA. Un amplio equipo de profesionales, especializados y con más de 25 años de experiencia gestionando propiedades. ¡Somos de Casa!",True,good,False,True,3338.0,False,False,False,False,False,False,flat,"Vioño, A Coruña",Piso en Fraternidad / Av. De Arteixo / Rda. De Outeiro,,True,True,,,,,
16,98727615,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/7d/63/1087902390.jpg,40,1,215000.0,flat,sale,70.0,True,1,1,Calle Sinforiano López,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3598604,-8.4074502,False,https://www.idealista.com/inmueble/98727615/,2069,"ATENCIÓN INVERSORES!  Se vende piso en A Coruña, calle Sinforiano López, a 40 metros de las escaleras mecánicas de Juan Flórez. Bonito y céntrico estudio con encanto, situado en una primera planta con ascensor y reformado recientemente. Consta de 70 m2 que se reparten en un gran salón con cocina americana totalmente equipada y con encimera de Corian, un amplio dormitorio con armarios empotrados y un baño con plato de ducha.  Desde el salón se accede a un patio de unos cuarenta metros cuadrados, donde, además, dispone de un galpón con dos estancias, al que se le puede dar múltiples usos (despacho, trastero, cuarto de lavado o incluso habilitar una estancia más para invitados). Sobre este galpón, dispone de otra práctica y acogedora terraza de unos 20 m2.  Cuenta con ventanas oscilobatientes de climalit, suelo de madera cerámica y calefacción y ACS eléctricas.  Actualmente se encuentra alquilado desde diciembre de 2021, a un precio con rentabilidad muy atractiva, por lo que podría representar una excelente oportunidad de inversión a muy corto plazo.  Ubicación céntrica y tranquila, con todos los servicios próximos y a cinco minutos de la Plaza de Vigo.",False,good,False,True,3071.0,False,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña",Piso en Calle Sinforiano López,21217,,,Falperra-Santa Lucía,,,,
17,99347799,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/9f/8c/1041010567.jpg,29,en,299000.0,flat,sale,139.0,True,4,2,Avenida de Arteixo,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3629256,-8.4106228,False,https://www.idealista.com/inmueble/99347799/,1873,"Fantástico piso calle Uruguay esquina con Avenida de Arteixo, 15004, A Coruña. Completamente exterior con vistas a mabas calles. En la zona del ENSANCHE - JUAN FLOREZ. Un piso que de aproximadamente 139 m2 y que dispone de 4 habitaciones y 2 baños. Cuenta además con un aseo, una cocina independiente con patio techado, salón, despensa y un anexo en la planta inferior de dos habitaciones más trastero; al cual se accede desde la propia casa y también desde Avda. Arteixo. Entre sus características cuenta con ventanas de madera original, gas ciudad, calefaccción individual, techos altos y fachada ventilada. Actualmente no cuenta con ascensor pero sí con la posibilidad de su instalación Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,False,2151.0,False,False,False,False,False,False,flat,"Juan Flórez-San Pablo, A Coruña",Piso en Avenida de Arteixo,E1240,,,Juan Flórez-San Pablo,,,,
18,100597268,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/d9/c7/1093007520.jpg,29,7,130000.0,flat,sale,85.0,True,3,2,merced,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3546917,-8.3941381,False,https://www.idealista.com/inmueble/100597268/,2538,"Ref 1584. Piso alto y muy luminoso situado en los Castros, (calle de la Merced). Cuenta con 84 metros construídos según catastro y se divide en dos dormitorios (doble e individual), salón comedor con habitación italiana contigua, amplia cocina amueblada con zona de tendedero anexa, un baño completo y un aseo. Cuenta con gas natural para el agua caliente, suelos de parquet. Portal sin barreras arquitectónicas y solo 35 € de gastos de comunidad. Excelente inversión para alquilar o como vivienda habitual. ÁTICO, tu inmobiliaria de confianza en A Coruña.  Más inmuebles en.",False,good,False,True,1529.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en merced,1584,,,,,,,
19,98481039,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/f5/46/1013722117.jpg,24,4,200000.0,flat,sale,82.0,True,3,1,Calle San Sebastian,A Coruña,A Coruña,Sagrada Familia,es,43.3599416,-8.4168735,False,https://www.idealista.com/inmueble/98481039/,2434,"Os presentamos esta fantástica promoción de viviendas desde un dormitorio en un edificio completamente rehabilitado con todas sus viviendas a estrenar; recien reformadas con las mejores calidades, completamente exteriores, soleadas y luminosas. Nos encontramos en la calle San Sebastián, 15007, A Coruña, en las inmediaciones de la ronda de Nelle, en una zona residencial con todos los servicios y comodidades. Concretamente os hablamos de las viviendas disponibles con 3 dormitorios que cuentan con 82m2 de los cuales 79m2 serían útiles. Accedemos a la vivienda a un amplio salón comedor con cocina americana completamente equipada y amueblada. A mano izquierda dejamos dos dormitorios con armarios empotrados y a mano derecha el domitorio principal y el amplio cuarto de baño con doble puerta. Una comunicada con el dormitorio y la otra directamente con el salón.  Cuenta además con ascensor, calefacción gas natural individual, acceso personas con movilidad reducida y ventanas climalit. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2439.0,False,False,False,False,False,False,flat,"Sagrada Familia, A Coruña",Piso en Calle San Sebastian,E1198,,,,,,,
20,98208590,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/69/09/1004082974.jpg,40,2,146000.0,flat,sale,70.0,True,3,1,Avenida DE OZA,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3518802,-8.3892504,False,https://www.idealista.com/inmueble/98208590/,2924,"Excelente oportunidad de inversión. Bonito apartamento con 3 dormitorios, cocina, salón, baño, con gran terraza muy soleada. La terraza dispone de una amplia zona cubierta, ""Chill Out"", con dos estancias, recientemente rehabilitadas, excelente para estudio, almacén, sala de juegos, cuarto de ensayo, estudio, taller, etc.    En la Avenida de Oza, con todos los servicios a mano, supermercados, centros escolares, centros de salud. perfectamente comunicado con salidas de la ciudad y aun paso del centro. La vivienda está recientemente rehabilitada, distribuida de la siguiente forma: Un hall de entrada donde dispone de un gran armario empotrado de excelente servicio, un cuarto de baño completo y la cocina con ventanas a patio interior del edificio.  Dos dormitorios con luminaria al salón y al otro dormitorio, que tienen ventanas a la terraza, la puerta de acceso a la terraza se encuentra en el salón.  Los dormitorios disponen de armarios /vestidor, a estrenar  La cocina dispone de encimera, horno y calentador de gas butano, nevera, lavadora, campana de extracción nuevos.  Tarima flotante a estrenar, zócalos y puertas nuevas lacados en blanco. La zona cubierta de la terraza dispone de dos estancias, con tarima flotante, falso techo, paredes recién pintadas iluminación led, todo a estrenar. Presentando un excelente espacio para multitud de posibilidades.  No dudes en consultar la información que precises y programar tu vista. Que no se te escape esta oportunidad, escucharemos tu oferta. Podemos ampliar información y asesorar en todo lo necesario.  Contamos con un amplio equipo de profesionales, especializados y con más de 25 años de experiencia gestionando propiedades.  ¡Somos de Casa! . NO DUDES EN PREGUNTARNOS.",False,good,False,True,2086.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Avenida De Oza,,,,,,,,
21,99082282,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/92/c3/1032936260.jpg,21,5,214000.0,flat,sale,88.0,True,3,1,Avenida Finisterre,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.36331,-8.41051,False,https://www.idealista.com/inmueble/99082282/,1832,"Fincas Coruña Presenta:  Exclusiva vivienda, cómoda, soleada en Avenida de Finisterre. Situada en la avenida de Finisterre entre las calles Pérez Cepeda y Rey Abdullah, (15004), a un paso de la plaza de Pontevedra y de la playa de Riazor.  Zona de gran demanda y en constante revalorización. Con todos los servicios a mano, supermercados, Centros médicos, Colegios, Centros deportivos, Playas, Excelentes parques como Santa Margarita o el Paseo de los Puentes.  Sin duda la zona residencial del centro de Coruña con mayor demanda, tanto en alquiler como en compra. La vivienda está actualmente distribuida en tres dormitorios, el principal con ventanas hacia la Avenida de Finisterre, amplio y luminoso, con orientación sur, otro también amplio al otro extremo de la casa y otro más pequeño, pegado al principal, idóneo para un pequeño despacho, un vestidor, o hacer otro cuarto de baño (pues dispone de bajantes). Cuenta con un amplio y luminoso salón con ventanas a la Avd. de Finisterre, también con orientación sur.  La cocina, también luminosa y exterior, con un office grande también exterior, como zona de lavado, y almacenaje Un cuarto de baño grande y completo con bañera. Suelos de tarima, armarios y estanterías a medida en las habitaciones con alta capacidad de almacenaje, ventanas de doble cristal con excelente aislamiento acústico y térmico, persianas eléctricas.  El edifico esta en buen estado, con ascensor. Vecindario familiar y tranquilo. No tiene derramas, ni gastos previstos.  Excelente oportunidad de inversión. Con una pequeña reforma de actualización, presenta una magnifica oportunidad para disponer de una vivienda en una de las zonas mas demandadas de Coruña a un precio muy asequible. Nos encargamos de todo. No dudes en consultar la información que precises y programar tu vista. Que no se te escape esta oportunidad, escucharemos tu oferta. Podemos ampliar información y asesorar en todo lo necesario.  Contamos con un amplio equipo de profesionales, especializados y con más de 25 años de experiencia gestionando propiedades.  ¡Somos de Casa! . NO DUDES EN PREGUNTARNOS.",True,good,False,True,2432.0,False,False,False,False,False,False,flat,"Juan Flórez-San Pablo, A Coruña",Piso en Avenida Finisterre,,,,Juan Flórez-San Pablo,,,,
22,100654320,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/09/a3/1094719728.jpg,23,1,270000.0,flat,sale,111.0,True,3,2,Calle Novoa Santos,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3545439,-8.4030387,False,https://www.idealista.com/inmueble/100654320/,2556,"Fantástico piso a estrenar en Nova Santos, en la zona de Cuatro Caminos muy próximo al Corte Inglés, 15006, La Coruña. Hablamos de una vivienda de aproximadamente 111m2 de los cuales 100m2 son útiles.  Cuenta con 3 luminosos y amplios dormitorios y dos baños completos. Accedemos a la vivienda y nos encontramos con un amplio salón comedor con cocina americana completamente amueblada y equipada. Al fondo de la estancia tenemos la despensa/ lavadero con el acumulador de agua y amplio espacio de almacenaje. A mano derecha encontramos un dormitorio exterior con armarios empotrados; y un pasillo que nos lleva al dormitorio principal también con zona de vestidor y baño completo en suite; un segundo cuarto de baño también completo y el tercer dormitorio con ventanas a patio. Un piso completamente exterior, con acabados de diseño, amplio y muy luminoso. Cuenta con ventanas climalit, suelos de tarima, calefacción eléctrica individual, video portero y puerta de seguridad. El edificio cuenta con ascensor y acceso para personas de movilidad reducida. En una de las zonas más comerciales y con todos los servicios al alcance tales como, centro de salud, estación de autobuses, estación de tren y centro comercial. ¿Es lo que estás buscando?  Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2432.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso en Calle Novoa Santos,E1295,,,,,,,
23,99132029,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/1e/14/1034583530.jpg,31,bj,211000.0,flat,sale,97.0,True,2,2,Ronda de Monte Alto,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3797673,-8.4072896,False,https://www.idealista.com/inmueble/99132029/,759,"Este piso se encuentra en Ronda de Monte Alto, 15002, A Coruña, La Coruña, en la zona del MONTEALTO, en la planta bajo. Es un piso, construido en el año 2012, que tiene 97 m2 de los cuales 68 m2 son útiles y dispone de 2 habitaciones y 2 baños. Fantástico piso en A Coruña, en Ronda de Monte Alto, 15002 Es un piso, construido en el año 2012, que tiene 97 m2 de los cuales 68 m2 son útiles y dispone de 2 habitaciones y 2 baños. Cuenta además con un amplio salón-comedor con cocina americana, amueblada.  Dispone de hilo musical y domótica. Está situado en el casco urbano de la ciudad de A Coruña, con unas bonitas vistas, próximo a la Torre de Hércules y la Playa das Lapas. La vivienda está situada en una zona muy tranquila cerca de centros de ocio, servicios básicos, restaurantes, zonas verdes, paradas de autobús y a escasos minutos de la playa. Con acceso a la AC-10. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2175.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Ronda de Monte Alto,E1233,True,True,,,,,
24,94780688,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/d4/2a/897837197.jpg,24,3,285000.0,flat,sale,108.0,True,4,2,barcelona,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3652115,-8.4217938,False,https://www.idealista.com/inmueble/94780688/,2311,"Ref 1406. Piso seminuevo en perfecto estado en la zona final de la peatonal de la Calle Barcelona. Un piso por planta. Consta de 4 dormitorios (3 dobles y 1 individual) y dos baños completos (ducha y bañera y uno de ellos en suite). Salón comedor, cocina independiente con todos los electrodomésticos y amplia zona de lavandería con posibilidad de tendero interior y exterior. Ventanas oscilobatientes, hilo musical, parquet de elondo. Plaza de garaje y trastero en el mismo edificio. INMOBILIARIA ATICO.",False,good,False,True,2639.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en barcelona,1406,True,True,,,,,
25,100952020,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/08/30/1104993376.jpg,41,2,139000.0,flat,sale,58.0,False,2,1,Avenida de Oza,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3531419,-8.390249,False,https://www.idealista.com/inmueble/100952020/,2768,"Piso de 2 dormitorios en el Barrio de “Os Castros” listo para entrar a vivir La vivienda se compone de recibidor Salón, cocina, 2 dormitorios y baño con ducha. Al acceder a la vivienda tenemos un recibidor con armario empotrado y el baño completo con ducha.  A continuación está el salón con cocina americana equipada con lavadora, vitro, nevera, horno, microondas y termo de 100 litros, todo este equipamiento está prácticamente nuevo y ha tenido muy poco uso, este espacio dispone de un ventanal al patio de manzana, las habitaciones dobles se encuentran una a cada lado del salón también con ventanales, lo que le confiere al apartamento mucha luminosidad. El apartamento está en muy buen estado de conservación y listo para entrar a vivir. Ventanales de PVC oscilobatientes, puertas de madera y parquet en toda la casa a excepción de la cocina y el baño que es de gres. Tiene puerta blindada y trastero en la parte superior del edificio. Se entrega con los muebles. El portal está adaptado a personas con movilidad reducida y tiene ascensor. Existe la posibilidad de disponer de la plaza de garaje que tienen alquilada por 70€/mes Esta información no es vinculante, puede contener errores y está basada en la declaración del propietario del inmueble. No dude en venir a visitarlo, le encantará y si lo desea puede conocer todos nuestros inmuebles disponibles en nuestra web INMUEBLE EN EXCLUSIVA EN S2M COMPRARCASA ☎ llamada  � whatsapp  �.",True,good,False,True,2397.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Avenida de Oza,006576,,,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,
26,100442387,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/a1/2c/1086485052.jpg,31,2,105000.0,flat,sale,84.0,True,3,1,Plaza Padre José Rubinos,A Coruña,A Coruña,Os Mallos,es,43.3536798,-8.4152651,False,https://www.idealista.com/inmueble/100442387/,2954,"Fantástica oportunidad en Plaza Padre José Rubinos, 15007, A Coruña, en la zona del MALLOS. Un piso de 84 m2 de los cuales 74 m2 son útiles y que cuenta con 3 habitaciones y 1 baños, todas ellas, estancias con ventana exterior.  Accedemos a la vivienda a un amplio hall con armario empotrado encontrando el primer dormitorio a mano izquierda, a continuación, el cuarto de baño completo con plato de ducha y al fondo la cocina completamente amueblada y equipada. Siguiendo el pasillo a mano derecha tenemos el amplio salón con zona de comedor, y la habitación principal con armario empotrado y comunicada en italiana con la tercera habitación utilizada actualmente como vestidor. Hablamos de una vivienda muy soleada y luminosa por su orientación sureste y sus vistas despejadas al parque. En una zona perfectamente comunicada y con todos los servicios al alcance. (El edificio no dispone de ascensor ni de la posibilidad de instalarlo). Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,False,1250.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso en Plaza Padre José Rubinos,E1284,,,,,,,
27,97827864,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/9c/a9/991917186.jpg,32,en,200000.0,flat,sale,102.0,True,2,2,Calle Suevia,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3815317,-8.4020016,False,https://www.idealista.com/inmueble/97827864/,548,"Fantástica vivienda con amplia terraza en Calle Suevia, 15002, A Coruña, en la demandada zona de MONTE ALTO y con orientación Sur-oeste. Hablamos de un piso, construido en el año 2003, que tiene 102 m2 de los cuales 89 m2 son útiles y dispone de 2 habitaciones y 2 baños. Accedemos a la vivienda, a un pequeño hall recibidor que nos deja a mano izquierda el dormitorio principal, seguimos de frente y tenemos el segundo dormitorio; ambos equipados con armarios empotrados. Girando el pasillo a mano derecha, encontramos el aseo de cortesía y a mano izqquierda un cuarto accesorio con armarios empotrados, lavadora y acumulador de agua; ideal para uso de cuarto de la plancha y usos varios. Es a través de este cuarto donde tenemos la puerta de acceso a una amplia terraza de aproximadamente 20m2, de uso completamente privado y con espacio suficiente para zona de disfrute y ocio.  Finalmente, en el extremo del pasillo, tenemos, un cuarto de baño completo, el luminoso salón y la amplia cocina independiente completamente amueblada y equipada. Una vivienda que destaca por su perfecto estado de conservacion como para entrar a vivir y que cuenta además con un amplio trastero de aproximadamente 14m2, ventanas climalit, acceso personas con movilidad reducida, ascensor, estructura de hormigón, acabados de roble, agua caliente por termo, persianas eléctricas en cocina y salón, videoportero y suelos parquet. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,1961.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Suevia,E1168,,,,,,,
28,100600520,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/a0/2b/1093118989.jpg,47,2,295000.0,flat,sale,120.0,True,4,3,Estrecha de San Andrés,A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.3727233,-8.3978956,False,https://www.idealista.com/inmueble/100600520/,511,"Fincas Coruña Presenta: Excelente oportunidad, exclusiva en pleno centro de A Coruña. Vivienda totalmente exterior de 5 dormitorios, 3 cuartos de baño completos y un enorme salón. La vivienda hace esquina entre las calles estrecha de San Andrés y San Agustín, a un paso de la calle Real. Una zona noble de la ciudad, en constante revalorización, muy cerca del centro comercial Papagayo, de su enorme parking, en frente del mercado de San Agustín, a un paso de Maria Pita. La vivienda esta distribuida en un gran salón, dormitorio principal, con cuarto de baño en Suite, otros tres dormitorios exteriores, otro mas pequeño en la zona de cocina con un servicio con palto de ducha, otro cuarto de baño grande con bañera. una cocina grande y luminosa con puerta de servicio. Dispone de armarios empotrados y parqué. El edificio dispone de 2 ascensores a planta. Debido a su excelente ubicación, las dimensiones de la vivienda, su disposición en esquina, con el salón y los dormitorios exteriores y luminosos, presenta una magnífica oportunidad de inversión.  Podemos asesorarte para reformar la vivienda y ayudarte en todo lo que necesites.  Gran oportunidad para primera vivienda o inversión en rentabilidad. Contacta con nosotros para organizar tu visita sin compromiso. Trasládanos tu oferta.  Si buscas una vivienda en el centro, está es tu oportunidad.  Nos encargamos de todo, facilitando al máximo todas las gestiones.  Somos especialistas en hacer posibles tus planes.  Nuestra profesionalidad y experiencia, garantizan tu satisfacción.  Llámanos YA! No dudes en contactar con nosotros para ampliar información y gestionar tu visita. Escucharemos tu oferta. Nos encargamos de todo y te asesoramos. Somos FINCAS CORUÑA. Un amplio equipo de profesionales, especializados y con más de 25 años de experiencia gestionando propiedades. ¡Somos de Casa!",False,renew,False,True,2458.0,False,False,False,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña",Piso en Estrecha de San Andrés,,,,,,,,
29,97469143,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/95/49/980381660.jpg,36,3,163440.0,flat,sale,94.0,True,2,2,Calle Blanco White,A Coruña,A Coruña,Someso - Matogrande,es,43.3454531,-8.4163835,False,https://www.idealista.com/inmueble/97469143/,3824,"Fantástica promoción de viviendas en la calle Blanco White 15008, A Coruña. En la zona de Someso- Matogrande muy próximos a los Mallos desde 136.200€ con plaza de garaje incluída. Hablamos de pisos de diferentes alturas, exteriores muy luminosos y soleados de aproximadamente 80m2. Desde primeras plantas hasta áticos con soleada terraza-balcón; distribuídos en un amplio salón, cocina, dos dormitorios y dos cuartos de baño. Piso en venta en A Coruña. La vivienda cuenta con 2 dormitorios, 2 baños, salón comedor, cocina independiente sin amueblar y terraza/balcón. Se ubica un edificio plurifamiliar entre medianeras, con 5 portales, de acceso independiente y comunicados por los sótanos. Situada en un barrio del extrarradio de A Coruña, próxima a la estación de tren y al polígono industrial de A Grela. El municipio dispone de equipamientos sanitarios, culturales y educativos suficientes, y concretamente la población se considera como una de las ciudades más importantes de la Comunidad Autónoma. Tiene hospitales, mercados, polideportivos, etc.  La ciudad cuenta con servicio de autobuses urbano y estación cercana de ferrocarril con conexiones regulares con las ciudades más importantes del país. Está bien comunicada con las salidas de la ciudad, y medianamente comunicada con la ciudad. Existen paradas de bus cercanas y se encuentra próxima a la estación de tren.  Pisos a estrenar que cuentan entre sus acabados con armarios empotrados, suelo de tarima y ventanas climalit. En un edificio dotado de ascensor y garaje en el sótano. ¿Quieres conocer más detalles? Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,1739.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Blanco White,E1134,True,True,,,,,
30,98831785,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/26/f0/1027572899.jpg,33,1,159900.0,flat,sale,75.0,True,2,1,Ronda de Outeiro,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3536758,-8.3988153,False,https://www.idealista.com/inmueble/98831785/,2626,"Fantástico piso reformado y completamente equipado en Ronda de Outeiro, 15010, A Coruña. Hablamos de un piso, completamente exterior, muy soleado y luminoso de 75m2 de los cuales aproximadamente 70m2 son útiles y dispone de 2 habitaciones y 1 baño.  Accedemos a la vivienda, a un amplio salón comedor con cocina americana completamente equipada y amueblada. Una estancia soleada y luminosa con grandes ventanas. Siguiendo el pasillo a mano derecha tenemos el baño completo con plato de ducha y zona de lavandería. Y finalemente de frente y a mano izquierda los dos dormitorios con ventanas y armarios empotrados. Entre sus acabados señalamos su suelo de tarima y ventanas climalit. pintado en colores neutros. En un edificio que cuenta con ascensor y acceso para personas con movilidad reducida. ¿Quieres visitarlo? Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2132.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Ronda de Outeiro,E1225,,,,,,,
31,99205281,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/6e/49/1036590775.jpg,25,8,294900.0,duplex,sale,123.0,True,4,3,Calle Emilio González López,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3722218,-8.4332043,False,https://www.idealista.com/inmueble/99205281/,2859,"Fantástico dúplex en Calle Emilio González López, 15011, La Coruña. En la residencial zona de los Rosales. Hablamos de una planta alta. Concretamente un dúplex de aproximadamente 125 m2 que cuenta con 4 habitaciones y 3 baños, salón-comedor y cocina con lavadero.  Además tiene dos plazas de garaje y un amplio trastero. La vivienda dispone de bonitos suelos de parqué y armarios empotrados. El edificio cuenta con dos ascensores y con una zona de ocio con piscina comunitaria. Está ubicado cerca de la playa y junto a complejos deportivos, centros educativos, zonas verdes, servicios y establecimientos comerciales. El acceso principal es por la ronda Real Club Deportivo de La Coruña. ¿Es lo que buscas? Contacta con nosotros. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2398.0,False,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Dúplex en Calle Emilio González López,E1236,True,True,,duplex,,,
